dt,day,R,R_comm,R_stress,setup,priority
2017-12-21 08:00:00+00:00,2017-12-21,-1.0,-1.0171405152156632,-1.0257107728234949,LON_H1|RISE_CANDLE|2.25|1.5,1
2017-12-26 07:00:00+00:00,2017-12-26,-1.0,-1.0225608660762726,-1.0338412991144088,BASE,0
2017-12-27 09:00:00+00:00,2017-12-27,0.3,0.27981871721123236,0.26972807581684854,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2017-12-28 07:00:00+00:00,2017-12-28,0.5470253827536706,0.5284821494399863,0.519210532783144,BASE,0
2018-01-02 07:00:00+00:00,2018-01-02,1.5,1.483988922783127,1.4759833841746905,BASE,0
2018-01-04 09:00:00+00:00,2018-01-04,0.3,0.2839398587258322,0.27590978808874833,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2018-01-08 07:00:00+00:00,2018-01-08,1.0249983079570986,1.0113770679842466,1.0045664479978205,BASE,0
2018-01-09 08:00:00+00:00,2018-01-09,-0.1855144868711493,-0.20035564582084286,-0.20777622529568968,LON_H1|RISE_CANDLE|2.25|1.5,1
2018-01-11 07:00:00+00:00,2018-01-11,-1.0,-1.0112590891707318,-1.0168886337560978,BASE,0
2018-01-15 07:00:00+00:00,2018-01-15,1.5,1.4913855059144334,1.48707825887165,BASE,0
2018-01-24 07:00:00+00:00,2018-01-24,1.5,1.4896019023039724,1.4844028534559586,BASE,0
2018-01-29 07:00:00+00:00,2018-01-29,0.10594521007642095,0.09824010388904558,0.0943875507953579,BASE,0
2018-01-30 07:00:00+00:00,2018-01-30,1.5,1.4905194921694962,1.4857792382542443,BASE,0
2018-01-31 07:00:00+00:00,2018-01-31,0.507448556733463,0.4986994436863339,0.4943248871627693,BASE,0
2018-02-01 07:00:00+00:00,2018-02-01,1.5,1.4905273099809864,1.4857909649714793,BASE,0
2018-02-07 08:00:00+00:00,2018-02-07,1.5,1.4910549782668971,1.4865824674003456,LON_H1|RISE_CANDLE|2.25|1.5,1
2018-02-08 07:00:00+00:00,2018-02-08,0.6,0.5920956922327518,0.5881435383491278,BASE,0
2018-02-12 07:00:00+00:00,2018-02-12,-0.33317636969073916,-0.3431219329650887,-0.3480947146022635,BASE,0
2018-02-14 07:00:00+00:00,2018-02-14,-1.0,-1.0105259863103455,-1.0157889794655182,BASE,0
2018-02-15 08:00:00+00:00,2018-02-15,-0.42085841048843564,-0.42911053618428807,-0.43323659903221423,LON_H1|RISE_CANDLE|2.25|1.5,1
2018-02-20 07:00:00+00:00,2018-02-20,0.5895616761366055,0.5785930868131332,0.5731087921513969,BASE,0
2018-02-22 07:00:00+00:00,2018-02-22,1.5,1.4890027429565036,1.4835041144347554,BASE,0
2018-02-26 09:00:00+00:00,2018-02-26,-1.0,-1.0121737352188636,-1.0182606028282952,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2018-02-27 07:00:00+00:00,2018-02-27,-1.0,-1.0125648889007197,-1.0188473333510795,BASE,0
2018-02-28 08:00:00+00:00,2018-02-28,-0.011290992866763242,-0.022581985733515192,-0.028227482166891166,LON_H1|RISE_CANDLE|2.25|1.5,1
2018-03-01 09:00:00+00:00,2018-03-01,0.3,0.28509832256950335,0.27764748385425503,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2018-03-07 09:00:00+00:00,2018-03-07,0.3,0.2870904549034822,0.2806356823552233,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2018-03-08 08:00:00+00:00,2018-03-08,-1.0,-1.012814731780723,-1.0192220976710844,LON_H1|RISE_CANDLE|2.25|1.5,1
2018-03-14 07:00:00+00:00,2018-03-14,-1.0,-1.0123085265635958,-1.0184627898453937,BASE,0
2018-03-19 07:00:00+00:00,2018-03-19,-1.0,-1.0150511523602705,-1.0225767285404057,BASE,0
2018-03-20 08:00:00+00:00,2018-03-20,1.5,1.4854751236479318,1.4782126854718978,LON_H1|RISE_CANDLE|2.25|1.5,1
2018-03-22 08:00:00+00:00,2018-03-22,1.5,1.4893536744117075,1.4840305116175612,LON_H1|RISE_CANDLE|2.25|1.5,1
2018-03-26 06:00:00+00:00,2018-03-26,0.6,0.5885994269766975,0.5828991404650463,BASE,0
2018-03-28 06:00:00+00:00,2018-03-28,1.5,1.4858690475084495,1.4788035712626741,BASE,0
2018-03-29 06:00:00+00:00,2018-03-29,-0.0743662222406124,-0.08676059261404688,-0.09295777780076411,BASE,0
2018-04-04 06:00:00+00:00,2018-04-04,-1.0,-1.0157589786960006,-1.0236384680440012,BASE,0
2018-04-05 06:00:00+00:00,2018-04-05,1.5,1.4843218855885634,1.476482828382845,BASE,0
2018-04-11 06:00:00+00:00,2018-04-11,-1.0,-1.0145288272024198,-1.0217932408036297,BASE,0
2018-04-12 08:00:00+00:00,2018-04-12,0.3,0.2842427203307328,0.2763640804960992,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2018-04-16 07:00:00+00:00,2018-04-16,0.6072289563206014,0.5924184939713192,0.5850132627966781,LON_H1|RISE_CANDLE|2.25|1.5,1
2018-04-17 06:00:00+00:00,2018-04-17,-1.0,-1.0180309527070954,-1.0270464290606431,BASE,0
2018-04-18 07:00:00+00:00,2018-04-18,-1.0,-1.015838905183434,-1.0237583577751512,LON_H1|RISE_CANDLE|2.25|1.5,1
2018-04-19 06:00:00+00:00,2018-04-19,-1.0,-1.0158455521700454,-1.023768328255068,BASE,0
2018-04-23 06:00:00+00:00,2018-04-23,0.6,0.5865402618113582,0.5798103927170373,BASE,0
2018-04-24 07:00:00+00:00,2018-04-24,-1.0,-1.0140522031516381,-1.021078304727457,LON_H1|RISE_CANDLE|2.25|1.5,1
2018-04-25 06:00:00+00:00,2018-04-25,1.1675334331289926,1.1518090771272549,1.1439468991263861,BASE,0
2018-05-01 06:00:00+00:00,2018-05-01,1.5,1.4855551919298036,1.4783327878947052,BASE,0
2018-05-03 06:00:00+00:00,2018-05-03,-1.0,-1.0094911536245592,-1.014236730436839,BASE,0
2018-05-07 06:00:00+00:00,2018-05-07,0.3574713843388322,0.345455539487107,0.3394476170612444,BASE,0
2018-05-08 08:00:00+00:00,2018-05-08,0.3,0.2870523469956256,0.2805785204934384,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2018-05-09 06:00:00+00:00,2018-05-09,-1.0,-1.0126254400466832,-1.018938160070025,BASE,0
2018-05-14 06:00:00+00:00,2018-05-14,0.6,0.588121645762022,0.582182468643033,BASE,0
2018-05-16 08:00:00+00:00,2018-05-16,0.3,0.288330983998438,0.282496475997657,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2018-05-21 06:00:00+00:00,2018-05-21,-1.0,-1.0135332405652429,-1.0202998608478644,BASE,0
2018-05-22 06:00:00+00:00,2018-05-22,-1.0,-1.013081475633032,-1.0196222134495478,BASE,0
2018-05-23 07:00:00+00:00,2018-05-23,-1.0,-1.0099782830357402,-1.0149674245536104,LON_H1|RISE_CANDLE|2.25|1.5,1
2018-05-29 06:00:00+00:00,2018-05-29,1.5,1.487803678901302,1.481705518351953,BASE,0
2018-05-31 06:00:00+00:00,2018-05-31,-1.0,-1.0097031388650648,-1.0145547082975972,BASE,0
2018-06-05 06:00:00+00:00,2018-06-05,-1.0,-1.0136817934942044,-1.0205226902413067,BASE,0
2018-06-06 06:00:00+00:00,2018-06-06,-1.0,-1.0116047650159483,-1.0174071475239224,BASE,0
2018-06-07 06:00:00+00:00,2018-06-07,-0.19333346118533368,-0.20622235859769067,-0.21266680730386917,BASE,0
2018-06-11 06:00:00+00:00,2018-06-11,-1.0,-1.0129138210231292,-1.0193707315346936,BASE,0
2018-06-18 06:00:00+00:00,2018-06-18,-1.0,-1.011821963736493,-1.0177329456047395,BASE,0
2018-06-19 07:00:00+00:00,2018-06-19,-0.28117903107939285,-0.29265572622549074,-0.29839407379853966,LON_H1|RISE_CANDLE|2.25|1.5,1
2018-06-21 06:00:00+00:00,2018-06-21,-1.0,-1.013175027704069,-1.0197625415561036,BASE,0
2018-06-27 08:00:00+00:00,2018-06-27,0.3,0.2866361202213453,0.27995418033201797,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2018-07-03 07:00:00+00:00,2018-07-03,-0.2564546671218773,-0.26798071957679526,-0.27374374580425426,LON_H1|RISE_CANDLE|2.25|1.5,1
2018-07-05 07:00:00+00:00,2018-07-05,-1.0,-1.0126729888068158,-1.0190094832102237,LON_H1|RISE_CANDLE|2.25|1.5,1
2018-07-09 06:00:00+00:00,2018-07-09,0.4743495383293569,0.4604999167722963,0.45357510599376605,BASE,0
2018-07-10 06:00:00+00:00,2018-07-10,-1.0,-1.015189214488433,-1.0227838217326493,BASE,0
2018-07-11 08:00:00+00:00,2018-07-11,0.3,0.2849804645046026,0.27747069675690395,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2018-07-12 08:00:00+00:00,2018-07-12,0.3,0.28552817405602443,0.27829226108403665,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2018-07-16 06:00:00+00:00,2018-07-16,-1.0,-1.0152912534541982,-1.0229368801812975,BASE,0
2018-07-17 06:00:00+00:00,2018-07-17,-1.0,-1.016297228707498,-1.024445843061247,BASE,0
2018-07-18 06:00:00+00:00,2018-07-18,-1.0,-1.0157542042833017,-1.0236313064249523,BASE,0
2018-07-19 06:00:00+00:00,2018-07-19,1.5,1.4854567854713046,1.478185178206957,BASE,0
2018-07-23 06:00:00+00:00,2018-07-23,-1.0,-1.0107414073553116,-1.0161121110329674,BASE,0
2018-07-24 06:00:00+00:00,2018-07-24,-1.0,-1.0132257016704689,-1.0198385525057032,BASE,0
2018-07-25 07:00:00+00:00,2018-07-25,-1.0,-1.0141146143244144,-1.0211719214866215,LON_H1|RISE_CANDLE|2.25|1.5,1
2018-07-26 06:00:00+00:00,2018-07-26,1.5,1.4870392552688814,1.480558882903322,BASE,0
2018-07-30 06:00:00+00:00,2018-07-30,-1.0,-1.0184342042006256,-1.0276513063009383,BASE,0
2018-07-31 06:00:00+00:00,2018-07-31,-1.0,-1.0180336912911823,-1.0270505369367735,BASE,0
2018-08-01 06:00:00+00:00,2018-08-01,-1.0,-1.0172674319063513,-1.0259011478595268,BASE,0
2018-08-02 06:00:00+00:00,2018-08-02,1.5,1.4815854078864512,1.4723781118296768,BASE,0
2018-08-07 08:00:00+00:00,2018-08-07,0.3,0.2814137111355348,0.2721205667033022,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2018-08-08 06:00:00+00:00,2018-08-08,-1.0,-1.0163912242038822,-1.024586836305823,BASE,0
2018-08-13 06:00:00+00:00,2018-08-13,-0.22994560024699154,-0.23736320025495955,-0.24107200025894357,BASE,0
2018-08-14 08:00:00+00:00,2018-08-14,0.3,0.2891634959012831,0.2837452438519246,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2018-08-16 06:00:00+00:00,2018-08-16,0.22834078968666996,0.21720221458000372,0.21163292702667058,BASE,0
2018-08-21 06:00:00+00:00,2018-08-21,-1.0,-1.0114620261275276,-1.0171930391912913,BASE,0
2018-08-22 08:00:00+00:00,2018-08-22,0.3,0.28665817694893236,0.2799872654233985,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2018-09-04 06:00:00+00:00,2018-09-04,1.5,1.483866034580043,1.4757990518700645,BASE,0
2018-09-05 06:00:00+00:00,2018-09-05,-1.0,-1.013786102718961,-1.0206791540784415,BASE,0
2018-09-11 06:00:00+00:00,2018-09-11,-1.0,-1.0155571643604935,-1.0233357465407402,BASE,0
2018-09-17 07:00:00+00:00,2018-09-17,1.5,1.4855713527934886,1.478357029190233,LON_H1|RISE_CANDLE|2.25|1.5,1
2018-09-19 07:00:00+00:00,2018-09-19,-1.0,-1.0122508868110356,-1.0183763302165534,LON_H1|RISE_CANDLE|2.25|1.5,1
2018-09-20 06:00:00+00:00,2018-09-20,1.5,1.4839064904766137,1.4758597357149208,BASE,0
2018-09-24 06:00:00+00:00,2018-09-24,1.5,1.4845590102012427,1.476838515301864,BASE,0
2018-09-27 06:00:00+00:00,2018-09-27,-1.0,-1.010457846595958,-1.015686769893937,BASE,0
2018-10-01 06:00:00+00:00,2018-10-01,-1.0,-1.0144798008335674,-1.021719701250351,BASE,0
2018-10-02 06:00:00+00:00,2018-10-02,-1.0,-1.0149077160690116,-1.0223615741035175,BASE,0
2018-10-03 06:00:00+00:00,2018-10-03,1.5,1.4878226286755745,1.4817339430133618,BASE,0
2018-10-08 07:00:00+00:00,2018-10-08,-0.24047254494441422,-0.2550466385774067,-0.26233368539390295,LON_H1|RISE_CANDLE|2.25|1.5,1
2018-10-09 06:00:00+00:00,2018-10-09,-1.0,-1.0147939424614847,-1.022190913692227,BASE,0
2018-10-22 06:00:00+00:00,2018-10-22,-1.0,-1.012771372994022,-1.019157059491033,BASE,0
2018-10-23 06:00:00+00:00,2018-10-23,-0.016402944275642848,-0.03280588855136035,-0.0410073606892191,BASE,0
2018-10-24 06:00:00+00:00,2018-10-24,1.5,1.4839577885223656,1.4759366827835485,BASE,0
2018-11-01 07:00:00+00:00,2018-11-01,1.5,1.4860488430880643,1.4790732646320963,BASE,0
2018-11-06 07:00:00+00:00,2018-11-06,-1.0,-1.0163160722527596,-1.0244741083791395,BASE,0
2018-11-08 07:00:00+00:00,2018-11-08,-1.0,-1.0123727289362878,-1.0185590934044315,BASE,0
2018-11-12 07:00:00+00:00,2018-11-12,0.5456875103324739,0.5338888614604198,0.5279895370243928,BASE,0
2018-11-15 07:00:00+00:00,2018-11-15,-0.5787935532606062,-0.5889034843219273,-0.5939584498525878,BASE,0
2018-11-19 08:00:00+00:00,2018-11-19,0.7026401806930161,0.6899227113592049,0.6835639766922993,LON_H1|RISE_CANDLE|2.25|1.5,1
2018-11-20 07:00:00+00:00,2018-11-20,-1.0,-1.0156969038272583,-1.0235453557408876,BASE,0
2018-11-22 07:00:00+00:00,2018-11-22,-1.0,-1.0141593109745248,-1.0212389664617874,BASE,0
2018-11-27 07:00:00+00:00,2018-11-27,0.569192540172424,0.5544083183497625,0.5470162074384317,BASE,0
2018-11-28 07:00:00+00:00,2018-11-28,-1.0,-1.0156678886641353,-1.023501832996203,BASE,0
2018-11-29 07:00:00+00:00,2018-11-29,-1.0,-1.0126105208460139,-1.0189157812690208,BASE,0
2018-12-04 07:00:00+00:00,2018-12-04,-1.0,-1.0141436889119324,-1.0212155333678987,BASE,0
2018-12-06 07:00:00+00:00,2018-12-06,-1.0,-1.0153173264124082,-1.0229759896186126,BASE,0
2018-12-10 07:00:00+00:00,2018-12-10,1.5,1.4887917551487,1.4831876327230498,BASE,0
2018-12-13 07:00:00+00:00,2018-12-13,-1.0,-1.0149966039689364,-1.0224949059534048,BASE,0
2018-12-18 08:00:00+00:00,2018-12-18,-1.0,-1.0159342334274621,-1.0239013501411933,LON_H1|RISE_CANDLE|2.25|1.5,1
2018-12-19 07:00:00+00:00,2018-12-19,-1.0,-1.0147058468191255,-1.0220587702286883,BASE,0
2018-12-20 07:00:00+00:00,2018-12-20,1.5,1.4880032715409126,1.4820049073113688,BASE,0
2018-12-26 07:00:00+00:00,2018-12-26,1.5,1.4857105252627145,1.478565787894072,BASE,0
2019-01-02 07:00:00+00:00,2019-01-02,1.5,1.4878332487145456,1.4817498730718186,BASE,0
2019-01-07 07:00:00+00:00,2019-01-07,1.2314865834869695,1.219323753032777,1.2132423378056805,BASE,0
2019-01-09 08:00:00+00:00,2019-01-09,-1.0,-1.0137214681310365,-1.0205822021965547,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-01-10 07:00:00+00:00,2019-01-10,-1.0,-1.0105559810162348,-1.0158339715243523,BASE,0
2019-01-14 07:00:00+00:00,2019-01-14,-1.0,-1.013489988453631,-1.0202349826804467,BASE,0
2019-01-15 08:00:00+00:00,2019-01-15,1.5,1.4841957405503554,1.4762936108255333,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-01-17 07:00:00+00:00,2019-01-17,-0.17969419226506708,-0.19566700935529308,-0.2036534179004061,BASE,0
2019-01-22 08:00:00+00:00,2019-01-22,-1.0,-1.0230585532332528,-1.0345878298498792,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-01-23 08:00:00+00:00,2019-01-23,-1.0,-1.0230695489616628,-1.0346043234424942,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-01-24 07:00:00+00:00,2019-01-24,1.5,1.4789450850345747,1.4684176275518621,BASE,0
2019-01-29 07:00:00+00:00,2019-01-29,-1.0,-1.0202010933101682,-1.030301639965252,BASE,0
2019-01-31 07:00:00+00:00,2019-01-31,1.5,1.4860495713749342,1.4790743570624014,BASE,0
2019-02-05 07:00:00+00:00,2019-02-05,0.7131787627332041,0.6892063673472145,0.6772201696542198,BASE,0
2019-02-06 08:00:00+00:00,2019-02-06,-1.0,-1.020374657775889,-1.0305619866638334,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-02-07 09:00:00+00:00,2019-02-07,0.3,0.27522830256382896,0.26284245384574345,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2019-02-11 08:00:00+00:00,2019-02-11,1.5,1.4771071762848047,1.465660764427207,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-02-12 07:00:00+00:00,2019-02-12,0.6,0.5802497546953147,0.5703746320429721,BASE,0
2019-02-19 08:00:00+00:00,2019-02-19,-1.0,-1.0182657627333649,-1.0273986441000473,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-02-20 08:00:00+00:00,2019-02-20,-1.0,-1.0156348797914838,-1.0234523196872258,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-02-21 07:00:00+00:00,2019-02-21,-0.12471592569004396,-0.1393883875359312,-0.1467246184588748,BASE,0
2019-02-26 07:00:00+00:00,2019-02-26,1.5,1.48027202464853,1.470408036972795,BASE,0
2019-02-27 08:00:00+00:00,2019-02-27,-1.0,-1.0183619463396907,-1.027542919509536,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-02-28 08:00:00+00:00,2019-02-28,-1.0,-1.0204854568848092,-1.0307281853272139,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-03-04 07:00:00+00:00,2019-03-04,1.5,1.481611326874222,1.4724169903113329,BASE,0
2019-03-05 07:00:00+00:00,2019-03-05,-1.0,-1.0205206883585445,-1.0307810325378166,BASE,0
2019-03-11 08:00:00+00:00,2019-03-11,-0.06515613883151876,-0.08687485177533663,-0.09773420824724555,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-03-12 07:00:00+00:00,2019-03-12,1.5,1.4820483556443778,1.4730725334665666,BASE,0
2019-03-18 07:00:00+00:00,2019-03-18,-1.0,-1.019628479971714,-1.0294427199575709,BASE,0
2019-03-20 07:00:00+00:00,2019-03-20,-1.0,-1.0241946309442607,-1.0362919464163909,BASE,0
2019-03-28 07:00:00+00:00,2019-03-28,0.5488931143900012,0.5327491992608838,0.5246772416963252,BASE,0
2019-04-01 06:00:00+00:00,2019-04-01,0.9885028810992501,0.9685331259255289,0.9585482483386681,BASE,0
2019-04-03 06:00:00+00:00,2019-04-03,-1.0,-1.020322025404552,-1.030483038106828,BASE,0
2019-04-08 08:00:00+00:00,2019-04-08,0.3,0.27257786395098743,0.25886679592648115,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2019-04-09 06:00:00+00:00,2019-04-09,0.6,0.5770860446327448,0.5656290669491173,BASE,0
2019-04-18 07:00:00+00:00,2019-04-18,1.5,1.4803540100241406,1.470531015036211,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-04-23 06:00:00+00:00,2019-04-23,-1.0,-1.0348857834440834,-1.0523286751661252,BASE,0
2019-04-24 06:00:00+00:00,2019-04-24,-1.0,-1.022647851926539,-1.0339717778898085,BASE,0
2019-04-25 08:00:00+00:00,2019-04-25,0.3,0.2826030127013274,0.2739045190519912,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2019-04-30 07:00:00+00:00,2019-04-30,1.5,1.4784873952563016,1.4677310928844525,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-05-01 06:00:00+00:00,2019-05-01,0.6,0.5765375477614034,0.5648063216421052,BASE,0
2019-05-02 06:00:00+00:00,2019-05-02,-1.0,-1.0185758379310963,-1.0278637568966444,BASE,0
2019-05-07 06:00:00+00:00,2019-05-07,1.5,1.478800918883357,1.4682013783250356,BASE,0
2019-05-09 07:00:00+00:00,2019-05-09,-1.0,-1.0203220844005232,-1.0304831266007848,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-05-14 07:00:00+00:00,2019-05-14,-1.0,-1.021794090840134,-1.0326911362602007,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-05-15 07:00:00+00:00,2019-05-15,-1.0,-1.0240946795378885,-1.0361420193068325,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-05-16 08:00:00+00:00,2019-05-16,-1.0,-1.026152891805067,-1.0392293377076007,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2019-05-23 06:00:00+00:00,2019-05-23,1.5,1.4735418054118303,1.4603127081177454,BASE,0
2019-05-28 06:00:00+00:00,2019-05-28,-1.0,-1.031561414774978,-1.0473421221624672,BASE,0
2019-05-29 06:00:00+00:00,2019-05-29,1.5,1.47515051572958,1.4627257735943697,BASE,0
2019-06-03 08:00:00+00:00,2019-06-03,0.3,0.2805559103535521,0.2708338655303282,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2019-06-04 06:00:00+00:00,2019-06-04,-1.0,-1.0155695352264398,-1.0233543028396597,BASE,0
2019-06-05 06:00:00+00:00,2019-06-05,-1.0,-1.017400874853592,-1.0261013122803881,BASE,0
2019-06-12 06:00:00+00:00,2019-06-12,1.5,1.4774177095001104,1.4661265642501657,BASE,0
2019-06-17 06:00:00+00:00,2019-06-17,-1.0,-1.0210472538256348,-1.0315708807384523,BASE,0
2019-06-18 08:00:00+00:00,2019-06-18,0.3,0.28023699625082155,0.2703554943762323,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2019-06-20 06:00:00+00:00,2019-06-20,0.34732801186015244,0.33171776413610166,0.32391264027407624,BASE,0
2019-06-24 08:00:00+00:00,2019-06-24,0.3,0.28355793286594494,0.2753368992989174,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2019-06-27 06:00:00+00:00,2019-06-27,0.6263017323724859,0.6074655900454946,0.5980475188819989,BASE,0
2019-07-01 06:00:00+00:00,2019-07-01,-1.0,-1.0169865843287293,-1.0254798764930941,BASE,0
2019-07-02 06:00:00+00:00,2019-07-02,-1.0,-1.0176088712238436,-1.0264133068357655,BASE,0
2019-07-03 06:00:00+00:00,2019-07-03,-1.0,-1.0201680897864784,-1.0302521346797178,BASE,0
2019-07-09 08:00:00+00:00,2019-07-09,-1.0,-1.028032729593702,-1.042049094390553,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2019-07-10 08:00:00+00:00,2019-07-10,-1.0,-1.0302065491615968,-1.0453098237423952,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2019-07-11 06:00:00+00:00,2019-07-11,-1.0,-1.0186017504835128,-1.027902625725269,BASE,0
2019-07-15 06:00:00+00:00,2019-07-15,-1.0,-1.0231041597840953,-1.034656239676143,BASE,0
2019-07-16 06:00:00+00:00,2019-07-16,1.5,1.4708127300989546,1.4562190951484317,BASE,0
2019-07-17 07:00:00+00:00,2019-07-17,0.6976652389914512,0.6747909688605839,0.6633538337951502,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-07-23 06:00:00+00:00,2019-07-23,-1.0,-1.0247903750208698,-1.0371855625313047,BASE,0
2019-07-24 06:00:00+00:00,2019-07-24,0.6,0.5760866045445293,0.564129906816794,BASE,0
2019-07-25 06:00:00+00:00,2019-07-25,-1.0,-1.0277117641872344,-1.0415676462808516,BASE,0
2019-07-29 06:00:00+00:00,2019-07-29,-1.0,-1.0244333045525011,-1.0366499568287517,BASE,0
2019-07-31 06:00:00+00:00,2019-07-31,1.5,1.4711787762458228,1.4567681643687345,BASE,0
2019-08-01 06:00:00+00:00,2019-08-01,-1.0,-1.0127893966801849,-1.0191840950202775,BASE,0
2019-08-05 06:00:00+00:00,2019-08-05,0.6,0.5864593154081948,0.5796889731122923,BASE,0
2019-08-12 07:00:00+00:00,2019-08-12,-1.0,-1.0176897494836163,-1.0265346242254243,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-08-15 06:00:00+00:00,2019-08-15,0.6,0.5825287092888068,0.5737930639332104,BASE,0
2019-08-19 07:00:00+00:00,2019-08-19,-1.0,-1.020557356303107,-1.0308360344546603,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-08-20 06:00:00+00:00,2019-08-20,-1.0,-1.0269683185186478,-1.0404524777779716,BASE,0
2019-08-21 06:00:00+00:00,2019-08-21,-1.0,-1.0243756612315789,-1.0365634918473685,BASE,0
2019-08-22 06:00:00+00:00,2019-08-22,1.5,1.4729342387797293,1.4594013581695942,BASE,0
2019-09-02 06:00:00+00:00,2019-09-02,0.5139240708250874,0.49415776040874076,0.4842746052005675,BASE,0
2019-09-04 06:00:00+00:00,2019-09-04,1.5,1.4794168041928177,1.4691252062892266,BASE,0
2019-09-10 06:00:00+00:00,2019-09-10,-1.0,-1.0231396375695339,-1.0347094563543007,BASE,0
2019-09-12 06:00:00+00:00,2019-09-12,-1.0,-1.0264579339313302,-1.0396869008969953,BASE,0
2019-09-17 07:00:00+00:00,2019-09-17,1.5,1.4845638899221811,1.4768458348832718,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-09-23 06:00:00+00:00,2019-09-23,1.5,1.4778776720459585,1.466816508068938,BASE,0
2019-09-24 06:00:00+00:00,2019-09-24,1.5,1.477259637214216,1.465889455821324,BASE,0
2019-09-26 07:00:00+00:00,2019-09-26,-1.0,-1.021579389225852,-1.0323690838387782,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-09-30 07:00:00+00:00,2019-09-30,1.5,1.4796315625917125,1.4694473438875686,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-10-01 07:00:00+00:00,2019-10-01,1.5,1.4790928578822353,1.468639286823353,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-10-07 06:00:00+00:00,2019-10-07,-1.0,-1.021489296800352,-1.0322339452005278,BASE,0
2019-10-08 08:00:00+00:00,2019-10-08,-1.0,-1.025281128474727,-1.0379216927120907,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2019-10-09 06:00:00+00:00,2019-10-09,1.5,1.4757019536933296,1.4635529305399944,BASE,0
2019-10-10 06:00:00+00:00,2019-10-10,-0.12175519841861374,-0.14123603016558545,-0.1509764460390713,BASE,0
2019-10-16 07:00:00+00:00,2019-10-16,-1.0,-1.0157197964727442,-1.0235796947091165,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-10-17 06:00:00+00:00,2019-10-17,0.6,0.5824644116887714,0.5736966175331571,BASE,0
2019-10-29 07:00:00+00:00,2019-10-29,-1.0,-1.0295891739181395,-1.044383760877209,BASE,0
2019-10-30 08:00:00+00:00,2019-10-30,1.5,1.4723774614002887,1.458566192100433,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-11-05 09:00:00+00:00,2019-11-05,0.3,0.2751680502899272,0.2627520754348908,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2019-11-11 07:00:00+00:00,2019-11-11,-1.0,-1.0286257129706469,-1.0429385694559705,BASE,0
2019-11-13 07:00:00+00:00,2019-11-13,0.35716073549461946,0.32914812878915967,0.31514182543642977,BASE,0
2019-11-18 07:00:00+00:00,2019-11-18,-1.0,-1.0288915414253785,-1.0433373121380678,BASE,0
2019-11-20 07:00:00+00:00,2019-11-20,-1.0,-1.0324487785840224,-1.0486731678760337,BASE,0
