slot,family,sl,rr,n_train,evc_train,evs_train,n_oos,evc_oos,evs_oos,n_2026,evc_2026,evs_2026,n_full,evc_full,evs_full,pf_full,days_full
LON_H1,PULLBACK_DI_A20_G10,3.0,0.6,42,-0.051040682953813477,-0.056076174461781966,17,-0.1767074103502612,-0.1818228892368065,1,-1.0105611639936274,-1.0158417459904412,59,-0.08724974000024756,-0.09230827871899241,0.795699857267923,59
LON_H1,PULLBACK_DI_A20_G10,3.0,0.75,42,-0.014898080114065418,-0.019933571622033925,17,-0.11494270446790823,-0.12005818335445356,1,-1.0105611639936274,-1.0158417459904412,59,-0.04372449730076589,-0.04878303601951076,0.9123454071990801,59
LON_H1,PULLBACK_DI_A20_G10,3.0,1.0,42,0.05601471339169154,0.050979221883723023,17,-0.07468814132477873,-0.07980362021132409,1,-1.0105611639936274,-1.0158417459904412,59,0.018354568812369604,0.0132960300936247,1.0740445478389282,59
LON_H1,PULLBACK_DI_A20_G10,3.0,1.5,42,0.05674974736272181,0.05171425585475334,17,-0.12655113186938546,-0.1316666107559308,1,-1.0105611639936274,-1.0158417459904412,59,0.0039342397873688715,-0.0011242989313759793,1.0361255921431425,59
LON_H1,PULLBACK_DI_A20_G5,1.5,0.3,79,0.016996687976960172,0.007140601585693432,31,-0.14268687433121033,-0.1543528921419767,4,0.2752600507549554,0.2628900761324331,110,-0.028005043218978776,-0.03837120119210451,0.9692307692307692,110
LON_H1,PULLBACK_DI_A20_G5,1.5,0.4,79,0.04357896645797286,0.033722880066706123,31,-0.12010622916991993,-0.1317722469806864,4,0.3752600507549554,0.3628900761324332,110,-0.0025504977644332954,-0.012916655737559048,1.0666666666666667,110
LON_H1,PULLBACK_DI_A20_G5,1.5,0.6,79,-0.004363162654302429,-0.014219249045569197,31,-0.04268687433121032,-0.054352892141976715,4,0.5752600507549555,0.5628900761324331,110,-0.015163481399612832,-0.02552963937273859,1.0152428714045516,110
LON_H1,PULLBACK_DI_A20_G5,1.5,0.75,79,0.02221911582671024,0.012363029435443476,31,0.025457135502743068,0.013791117691976627,4,0.540876126968094,0.5285061523455716,110,0.023131648644501304,0.012765490671375553,1.1117231635709526,110
LON_H1,PULLBACK_DI_A20_G5,1.5,1.0,79,0.04490246282270923,0.03504637643144245,31,0.10610229679306567,0.09443627898229921,4,0.228376126968094,0.21600615234557172,110,0.06214968875980967,0.05178353078668391,1.1891991512776225,110
LON_H1,PULLBACK_DI_A20_G5,1.5,1.5,79,0.03785472546598755,0.027998639074720805,31,0.2602157711899606,0.24854975337919416,4,0.478376126968094,0.46600615234557174,110,0.10052011107910722,0.09015395310598148,1.2460126952512134,110
LON_H1,PULLBACK_DI_A20_G5,2.0,0.3,79,0.08774751598272011,0.08035545118927008,31,-0.09491838155485938,-0.10366789491293414,4,0.28144503806621657,0.27216755709932483,110,0.036268944858493184,0.02849432637864889,1.2714285714285711,110
LON_H1,PULLBACK_DI_A20_G5,2.0,0.4,79,0.059861015953946134,0.05246895116049607,31,-0.023950639619375453,-0.03270015297745026,4,0.3814450380662166,0.3721675570993249,110,0.03624136756510098,0.028466749085256645,1.2101966371125594,110
LON_H1,PULLBACK_DI_A20_G5,2.0,0.6,79,0.07842422087249473,0.07103215607904466,31,-0.004294245147136252,-0.013043758505211072,4,0.03378209522607051,0.02450461425917877,110,0.05511265317605327,0.04733803469620893,1.2211918492096907,110
LON_H1,PULLBACK_DI_A20_G5,2.0,0.75,79,0.026228906566340894,0.018836841772890838,31,0.08764123872383148,0.07889172536575671,4,0.10878209522607052,0.09950461425917878,110,0.04353601835617915,0.03576139987633486,1.1586028130054904,110
LON_H1,PULLBACK_DI_A20_G5,2.0,1.0,79,0.007524326720290121,0.00013226192684007786,31,0.19866837862602357,0.1899188652679488,4,0.23378209522607052,0.22450461425917878,110,0.061392195893724105,0.05361757741387983,1.1835006821016876,110
LON_H1,PULLBACK_DI_A20_G5,2.0,1.5,79,0.004770559199817529,-0.002621505593632551,31,0.20811316259085114,0.1993636492327763,4,0.4837820952260706,0.4745046142591787,110,0.06207620197365426,0.05430158349380998,1.1665241333427983,110
LON_H1,PULLBACK_DI_A20_G5,2.25,0.3,79,0.07293450084539961,0.06636377658455511,31,-0.06659709764331978,-0.07437444285049744,4,0.2835067005033036,0.2752600507549554,110,0.033611959453124146,0.026701187471040312,1.2463227210290908,110
LON_H1,PULLBACK_DI_A20_G5,2.25,0.4,79,0.0207199168802541,0.014149192619409591,31,-0.04079064603041654,-0.048567991237594164,4,0.38350670050330365,0.3752600507549555,110,0.003385121878156021,-0.0035256501039278294,1.0645823869665796,110
LON_H1,PULLBACK_DI_A20_G5,2.25,0.6,79,0.04110893049338397,0.03453820623253946,31,0.023993532568563087,0.016216187361385463,4,0.03558408464539595,0.02733743489704779,110,0.03628550016911627,0.029374728187032434,1.1533403348335725,110
LON_H1,PULLBACK_DI_A20_G5,2.25,0.75,79,-0.045842793957798604,-0.0524135182186431,31,0.09318695106979089,0.0854096058626133,4,0.11058408464539596,0.1023374348970478,110,-0.006661683995477945,-0.013572455977561779,1.0183409204610059,110
LON_H1,PULLBACK_DI_A20_G5,2.25,1.0,79,-0.050487643119717915,-0.05705836738056243,31,0.18910144023100922,0.18132409502383154,4,0.23558408464539596,0.2273374348970478,110,0.017032916733668812,0.010122144751584964,1.0733814963589534,110
LON_H1,PULLBACK_DI_A20_G5,2.25,1.5,79,0.006735196186805926,0.0001644719259613864,31,0.2224865265125103,0.21470918130533273,4,0.48558408464539604,0.47733743489704783,110,0.0675378438240499,0.06062707184196602,1.1865116468313366,110
LON_H1,PULLBACK_DI_A20_G5,2.5,0.3,79,0.04133725329250522,0.03542360145774517,31,-0.06445351691124585,-0.07145312759770577,4,0.2851560304529732,0.2777340456794599,110,0.01152349078053902,0.0053037959966635495,1.1137932729697468,110
LON_H1,PULLBACK_DI_A20_G5,2.5,0.4,79,0.022192228989697044,0.01627857715493698,31,-0.038647065298342616,-0.04564667598480249,4,0.3851560304529733,0.3777340456794599,110,0.005046609690340429,-0.0011730850935350564,1.0656997006144948,110
LON_H1,PULLBACK_DI_A20_G5,2.5,0.6,79,-0.009396621582370333,-0.015310273417130408,31,0.026110308343964866,0.019110697657504998,4,0.03702567618085642,0.029603691407343036,110,0.0006098768514150346,-0.005609817932460437,1.0380271227435798,110
LON_H1,PULLBACK_DI_A20_G5,2.5,0.75,79,-0.07752484242123626,-0.0834384942559963,31,0.08751266542700886,0.08051305474054901,4,0.11202567618085643,0.10460369140734305,110,-0.031014272027639893,-0.037233966811515355,0.9534169994606706,110
LON_H1,PULLBACK_DI_A20_G5,2.5,1.0,79,-0.059818535751171194,-0.06573218758593127,31,0.15474591195370954,0.14774630126724972,4,0.23702567618085643,0.22960369140734305,110,0.0006496267838406592,-0.005570068000034779,1.0315844966628211,110
LON_H1,PULLBACK_DI_A20_G5,2.5,1.5,79,-0.024353441084259644,-0.030267092919019693,31,0.21797980934513023,0.21098019865867038,4,0.4870256761808564,0.47960369140734305,110,0.043940474945841156,0.03772078016196568,1.1309279478849306,110
LON_H1,PULLBACK_DI_A20_G5,3.0,0.3,79,0.031229170348493183,0.0263011271528598,31,-0.05676211726103597,-0.06259512616641923,4,0.2876300253774777,0.28144503806621657,110,0.006431625658534976,0.0012485466719720864,1.080155156065164,110
LON_H1,PULLBACK_DI_A20_G5,3.0,0.4,79,0.04106763960702655,0.036139596411393214,31,-0.0713869248820797,-0.07721993378746295,4,-0.06081193651595296,-0.06699692382721412,110,0.009375898705551153,0.0041928197189882695,1.0774549177648316,110
LON_H1,PULLBACK_DI_A20_G5,3.0,0.6,79,-0.0377864721560947,-0.042714515351728086,31,0.02736235118174725,0.021529342276364036,4,0.03918806348404702,0.03300307617278586,110,-0.019426349215430162,-0.024609428201993026,0.9730065388103709,110
LON_H1,PULLBACK_DI_A20_G5,3.0,0.75,79,-0.028980658596329718,-0.033908701791963106,31,0.08308916715507739,0.0772561582496942,4,0.11418806348404703,0.10800307617278587,110,0.0026026559336122844,-0.0025804230529505937,1.0367602359885721,110
LON_H1,PULLBACK_DI_A20_G5,3.0,1.0,79,0.004139859842692164,-0.0007881833529411966,31,0.09437769746002216,0.08854468855463897,4,0.23918806348404703,0.23300307617278587,110,0.029570523171212438,0.024387444184649568,1.1088550122635183,110
LON_H1,PULLBACK_DI_A20_G5,3.0,1.5,79,0.009019131401144865,0.004091088205511479,31,0.1351222323516941,0.1292892234463109,4,0.32506121456117987,0.31887622724991876,110,0.04455727803266329,0.03937419904610041,1.1471703634598398,110
LON_H1,RANGE_DI_CONT_G5,1.5,0.3,215,-0.03554834391960575,-0.04611321355382722,96,0.03397069836512149,0.02283104754768225,9,-0.1559799544613347,-0.1673032650253353,311,-0.014089089709529169,-0.024831383760435224,1.0328571428571427,311
LON_H1,RANGE_DI_CONT_G5,1.5,0.4,215,-0.05740880903588479,-0.06797367867010627,96,0.0714706983651215,0.06033104754768228,9,-0.089313287794668,-0.10063659835866862,311,-0.017626067201490576,-0.028368361252396616,1.0136363636363634,311
LON_H1,RANGE_DI_CONT_G5,1.5,0.6,215,-0.02721311491790314,-0.037777984552124604,96,0.09438736503178814,0.08324771421434891,9,0.04402004553866531,0.032696734974664694,311,0.010322724552098034,-0.00041956949880801324,1.0899279475942367,311
LON_H1,RANGE_DI_CONT_G5,1.5,0.75,215,-0.016515440499298456,-0.02708031013351994,96,0.056348080312212834,0.04520842949477358,9,-0.0504243989057791,-0.06174770946977975,311,0.005976192934479942,-0.004766101116426122,1.0668769337585107,311
LON_H1,RANGE_DI_CONT_G5,1.5,1.0,215,-0.054112031320481466,-0.06467690095470294,96,0.07069466672400848,0.05955501590656925,9,0.0884644899831098,0.07714117941910913,311,-0.015586491088098696,-0.026328785139004763,1.0120778105842225,311
LON_H1,RANGE_DI_CONT_G5,1.5,1.5,215,-0.040641510218639834,-0.05120637985286132,96,0.011850599559244576,0.0007109487418053237,9,-0.01166225629301095,-0.02298556685701161,311,-0.02443815800424466,-0.035180452055150704,0.9947653126214341,311
LON_H1,RANGE_DI_CONT_G5,2.0,0.3,215,-0.024446359313275514,-0.032370011538941604,96,0.07187682577442336,0.06352208766134394,9,-0.005873854734889859,-0.014366337657890353,311,0.0052868425144386106,-0.0027698780237409236,1.1013868183936644,311
LON_H1,RANGE_DI_CONT_G5,2.0,0.4,215,-0.01761998638726207,-0.02554363861292817,96,0.11146015910775675,0.10310542099467729,9,0.0719039230428879,0.06341144011988743,311,0.02222468874946399,0.014167968211284456,1.1515837867080547,311
LON_H1,RANGE_DI_CONT_G5,2.0,0.6,215,-0.004466125695602248,-0.012389777921268342,96,0.06471725810473396,0.05636251999165451,9,0.04968170082066566,0.041189217897665165,311,0.016889516892282883,0.00883279635410334,1.0958303246295336,311
LON_H1,RANGE_DI_CONT_G5,2.0,0.75,215,-0.033266020388005114,-0.04118967261367123,96,0.12457910089598885,0.11622436278290947,9,0.14968170082066568,0.14118921789766517,311,0.01545787557104127,0.007401155032861721,1.0807198265528848,311
LON_H1,RANGE_DI_CONT_G5,2.0,1.0,215,-0.04853666846896305,-0.05646032069462914,96,0.044722573003885296,0.03636783489080586,9,0.10337768951774089,0.09488520659474042,311,-0.019749249879273532,-0.027805970417453054,0.9920879080645474,311
LON_H1,RANGE_DI_CONT_G5,2.0,1.5,215,-0.002597499278560156,-0.010521151504226266,96,-0.022553620336392143,-0.03090835844947158,9,0.1914914560200346,0.18299897309703417,311,-0.008757588093839483,-0.01681430863201904,1.0150350477424979,311
LON_H1,RANGE_DI_CONT_G5,2.25,0.3,215,0.012103905171918287,0.005060658749103982,96,0.106326353985698,0.09889992010740516,9,-0.00398663630755645,-0.011535510016890245,311,0.04118864821411394,0.034027118846843236,1.3021594690479974,311
LON_H1,RANGE_DI_CONT_G5,2.25,0.4,215,-0.009628917551937465,-0.0166721639747518,96,0.13340968731903136,0.1259832534407385,9,0.07379114147022137,0.06624226776088757,311,0.03452447816385997,0.027362948796589254,1.2021865664202973,311
LON_H1,RANGE_DI_CONT_G5,2.25,0.6,215,-0.04469246079072887,-0.05173570721354317,96,0.06222568745533672,0.054799253577043884,9,0.051568919247999084,0.04402004553866533,311,-0.011688788020239168,-0.018850317387509873,1.0074591927540795,311
LON_H1,RANGE_DI_CONT_G5,2.25,0.75,215,-0.0725611231290543,-0.07960436955186859,96,0.04998630634928752,0.042559872470994665,9,0.009164849187022032,0.001615975477688288,311,-0.03473297769522531,-0.041894507062496006,0.9495242077017618,311
LON_H1,RANGE_DI_CONT_G5,2.25,1.0,215,-0.038102337826485436,-0.04514558424929975,96,0.02354437356071778,0.01611793968242496,9,0.08130257389183046,0.07375370018249672,311,-0.019073127880596355,-0.02623465724786704,0.9891983494327515,311
LON_H1,RANGE_DI_CONT_G5,2.25,1.5,215,0.012115071919161448,0.005071825496347117,96,0.007721177313515462,0.00029474343522262886,9,0.17021462757336406,0.16266575386403032,311,0.010758757185585815,0.003597227818315102,1.0545355104301535,311
LON_H1,RANGE_DI_CONT_G5,2.5,0.3,215,0.0031369813072889725,-0.0032019404732439374,96,0.1317683823106937,0.12508459182023016,9,0.14196758287875472,0.13517359654035432,311,0.04284313724403126,0.03639776081348763,1.3053413611865876,311
LON_H1,RANGE_DI_CONT_G5,2.5,0.4,215,-0.017569722058376633,-0.02390864383890952,96,0.15281506843669215,0.1461312779462286,9,0.0828780811343343,0.07608409479593388,311,0.03502493995939379,0.028579563528850164,1.2008956692010433,311
LON_H1,RANGE_DI_CONT_G5,2.5,0.6,215,-0.048424067100743116,-0.054762988881275995,96,0.12717092247067266,0.1204871319802091,9,0.06065585891211204,0.05386187257371158,311,0.00577888787950098,-0.0006664885510426526,1.056224799050309,311
LON_H1,RANGE_DI_CONT_G5,2.5,0.75,215,-0.06909105143838437,-0.07542997321891727,96,0.05539921940742323,0.04871542891695971,9,0.0013904276475499794,-0.0054035586908504196,311,-0.030663186482765302,-0.03710856291330895,0.9540842929482141,311
LON_H1,RANGE_DI_CONT_G5,2.5,1.0,215,-0.022418564418788804,-0.0287574861993217,96,0.03018974587959945,0.023505955389135885,9,0.04965921862716275,0.04286523228876235,311,-0.006179343233434245,-0.012624719663977886,1.0163726704827634,311
LON_H1,RANGE_DI_CONT_G5,2.5,1.5,215,0.01543796297624399,0.009099041195711107,96,0.032096463098058796,0.02541267260759525,9,0.16077032973827393,0.15397634339987346,311,0.020580136647286498,0.014134760216742868,1.0790001329168646,311
LON_H1,RANGE_DI_CONT_G5,3.0,0.3,215,-0.018914056333209944,-0.024196491150320663,96,0.13023879112822756,0.12466896571950792,9,0.17176781812942574,0.1661061628474254,311,0.027126694008584275,0.02175554698313124,1.2002794028648742,311
LON_H1,RANGE_DI_CONT_G5,3.0,0.4,215,-0.007225471972371434,-0.012507906789482187,96,0.0799314022680236,0.07436157685930399,9,0.020381823560599352,0.014720168278599018,311,0.019678257696689416,0.014307110671236382,1.1274023592688742,311
LON_H1,RANGE_DI_CONT_G5,3.0,0.6,215,-0.04938424003221761,-0.054666674849328356,96,0.08663471777308933,0.08106489236436971,9,0.042745437681533174,0.03708378239953287,311,-0.00739768070967913,-0.012768827735132162,1.0106303364928968,311
LON_H1,RANGE_DI_CONT_G5,3.0,0.75,215,-0.033046339613243596,-0.038328774430354325,96,0.04684182413758372,0.04127199872886412,9,0.07601539787680614,0.07035374259480585,311,-0.008386327651573423,-0.013757474677026451,1.0068728593427583,311
LON_H1,RANGE_DI_CONT_G5,3.0,1.0,215,-0.008838143514871019,-0.014120578331981735,96,0.009149621917337406,0.003579796508617806,9,0.11492166036017859,0.1092600050781783,311,-0.0032856500052504084,-0.008656797030703422,1.0210321965217377,311
LON_H1,RANGE_DI_CONT_G5,3.0,1.5,215,0.0009931824549115843,-0.004289252362199134,96,0.06880789812966477,0.06323807272094516,9,0.15905617637456332,0.15339452109256302,311,0.02192634227734343,0.016555195251890413,1.0898736511916438,311
LON_H1,RISE_CANDLE,1.5,0.3,286,-0.05415327113810237,-0.06485997927518217,136,0.00961305071939405,-0.0017568945091442096,19,0.13744360953898224,0.12458646694005238,422,-0.033602987316729116,-0.04452344010887609,0.9508554604842807,422
LON_H1,RISE_CANDLE,1.5,0.4,286,-0.04366376064859187,-0.054370468785671644,136,0.006671874248805848,-0.004698070979732418,19,0.15323308322319282,0.1403759406242629,422,-0.0274418498759708,-0.03836230266811778,0.9806262418763306,422
LON_H1,RISE_CANDLE,1.5,0.6,286,-0.03564951507038886,-0.04635622320746866,136,0.03608363895468816,0.024713693726149906,19,0.06902255690740333,0.056165414308473396,422,-0.01253172135614604,-0.023452174148293006,1.025345004801796,422
LON_H1,RISE_CANDLE,1.5,0.75,286,-0.017817347238221037,-0.02852405537530082,136,0.01953952130762935,0.008169576079091105,19,-0.01255639046101773,-0.025413533059947622,422,-0.005778166853776353,-0.016698619645923316,1.0385140667288546,422
LON_H1,RISE_CANDLE,1.5,1.0,286,-0.018155588940477526,-0.028862297077557317,136,-0.0035350380337063484,-0.014904983262244608,19,-0.1142969549199303,-0.12715409751886025,422,-0.013443752629290618,-0.02436420542143758,1.017273905099965,422
LON_H1,RISE_CANDLE,1.5,1.5,286,0.016643605516415975,0.005936897379336162,136,-0.02998028853840448,-0.041350233766942746,19,0.04880090210717037,0.03594375950824047,422,0.0016178955840567754,-0.009302557208090204,1.0424544017048307,422
LON_H1,RISE_CANDLE,2.0,0.3,286,-0.019512932494665663,-0.0275429635974755,136,0.038123648275250666,0.02959618935384699,19,0.21229323347002613,0.20265037652082873,422,-0.0009381102560196462,-0.009128449850129866,1.0716045009860802,422
LON_H1,RISE_CANDLE,2.0,0.4,286,-0.019975624176159047,-0.028005655278968884,136,0.057241295334074224,0.04871383641267053,19,0.085977443996342,0.07633458704714453,422,0.004909449410077275,-0.003280890184032959,1.0802015217186989,422
LON_H1,RISE_CANDLE,2.0,0.6,286,-0.004949131047991709,-0.012979162150801549,136,0.00277528541390811,-0.005752173507495599,19,-0.0278279793478425,-0.03747083629703997,422,-0.002459745647948167,-0.010650085242058393,1.0389669445622194,422
LON_H1,RISE_CANDLE,2.0,0.75,286,-0.016139115263304457,-0.02416914636611429,136,0.035849849420131745,0.02732239049872805,19,-0.037913850492751235,-0.04755670744194869,422,0.0006156221702200026,-0.0075747174238902214,1.04247351991482,422
LON_H1,RISE_CANDLE,2.0,1.0,286,-0.008089470551541834,-0.01611950165435167,136,0.0077786943118318885,-0.0007487646095718177,19,0.06373641833046297,0.05409356138126551,422,-0.0029755596003123988,-0.011165899194422624,1.0295829813904076,422
LON_H1,RISE_CANDLE,2.0,1.5,286,-0.00021535817396405138,-0.00824538927677389,136,-0.030398972782974817,-0.038926431704378525,19,0.12983993635278024,0.12019707940358276,422,-0.00994277899582534,-0.018133118589935573,1.013105072480083,422
LON_H1,RISE_CANDLE,2.25,0.3,286,0.015877162520555006,0.008739357095835154,136,0.06910010565643196,0.06152014217073979,19,0.21443609056984778,0.2058646621705612,422,0.03302958021363383,0.025749278352202528,1.2515374905799999,422
LON_H1,RISE_CANDLE,2.25,0.4,286,-0.006861239722250617,-0.013999045146970474,136,0.07270099085736097,0.0651210273716688,19,0.1618045116224794,0.1532330832231928,422,0.018779668710989142,0.01149936684955782,1.1318826017700148,422
