symbol,hour,rank,entry_mode,filter,day_policy,atr_period,sl_atr,tp_atr,rr,expiry_h,hold_h,n,wr,pf,ev,sumR,ddR,trades_year,old_n,old_pf,old_ev,mid_n,mid_pf,mid_ev,recent_n,recent_pf,recent_ev,min_pf,min_ev,robust,data_start,data_end
EURUSD,1,21,breakout,adxdi_range,TueThu,28,1.25,0.5,0.4,1,16,108,0.7777777777777778,1.3999999999999997,0.08888888888888889,9.6,3.5999999999999943,11.615866900604885,35,1.3500000000000003,0.08,30,1.6000000000000003,0.12000000000000008,43,1.32,0.07441860465116279,1.32,0.07441860465116279,True,2012-11-16,2022-03-04
EURUSD,1,22,breakout,adxdi_range,TueThu,28,1.25,0.5,0.4,1,12,108,0.7777777777777778,1.3999999999999997,0.08888888888888889,9.6,3.5999999999999943,11.615866900604885,35,1.3500000000000003,0.08,30,1.6000000000000003,0.12000000000000008,43,1.32,0.07441860465116279,1.32,0.07441860465116279,True,2012-11-16,2022-03-04
EURUSD,1,23,breakout,adxdi_range,TueThu,28,1.25,0.5,0.4,1,10,108,0.7777777777777778,1.3999999999999997,0.08888888888888889,9.6,3.5999999999999943,11.615866900604885,35,1.3500000000000003,0.08,30,1.6000000000000003,0.12000000000000008,43,1.32,0.07441860465116279,1.32,0.07441860465116279,True,2012-11-16,2022-03-04
EURUSD,1,24,breakout,adxdi_range,TueThu,20,1.0,5.0,5.0,1,24,108,0.3055555555555556,1.528773587631367,0.36477248105485494,39.39542795392433,9.666528361723309,11.615866900604885,35,1.3171971000452585,0.2356321314621921,30,1.4368431658420495,0.291228777228033,43,1.7862726285304202,0.5211962799048052,1.3171971000452585,0.2356321314621921,True,2012-11-16,2022-03-04
EURUSD,1,25,breakout,adxdi_range,TueThu,28,1.0,3.375,3.375,1,16,108,0.2962962962962963,1.328804211989761,0.2262934548822437,24.439693127282318,14.25,11.615866900604885,35,1.3216920014738405,0.22361284151861294,30,1.3108396172348127,0.20722641148987506,43,1.3465483776478206,0.24177793789382832,1.3108396172348127,0.20722641148987506,True,2012-11-16,2022-03-04
EURUSD,1,26,breakout,adxdi_range,TueThu,28,1.0,3.75,3.75,1,8,108,0.3888888888888889,1.467400186312324,0.2856334471908647,30.848412296613386,17.449472954736112,11.615866900604885,35,1.3099322755530691,0.19481457320478632,30,1.8629378995891872,0.46023354644756653,43,1.3651034228935313,0.2377417637446249,1.3099322755530691,0.19481457320478632,True,2012-11-16,2022-03-04
EURUSD,1,27,breakout,adxdi_range,TueThu,28,1.0,4.0,4.0,1,24,108,0.28703703703703703,1.47748714289892,0.3383981253445967,36.54699753721644,13.0,11.615866900604885,35,1.3097552145139066,0.23010387363890214,30,1.6675655494386596,0.4450436996257731,43,1.4958059692779513,0.3521407202577133,1.3097552145139066,0.23010387363890214,True,2012-11-16,2022-03-04
EURUSD,1,28,breakout,adxdi_range,TueThu,20,1.0,3.75,3.75,1,8,108,0.4074074074074074,1.5067469332172665,0.3002944789435653,32.431803725905056,14.489883908588974,11.615866900604885,35,1.306155936109669,0.19244087412607758,30,1.7853784695477672,0.4188685170921426,43,1.5050122161049255,0.3053562236913502,1.306155936109669,0.19244087412607758,True,2012-11-16,2022-03-04
EURUSD,1,29,breakout,adxdi_range,TueThu,20,1.0,3.375,3.375,1,12,108,0.3333333333333333,1.3823581645391283,0.2527741855215143,27.299612036323545,11.992219293258618,11.615866900604885,35,1.3053743333113637,0.21287217207660655,30,1.3695818524855834,0.23406850657420286,43,1.4581082434434367,0.2983030422422379,1.3053743333113637,0.21287217207660655,True,2012-11-16,2022-03-04
EURUSD,1,30,breakout,adxdi_range,TueThu,28,1.0,4.0,4.0,1,16,108,0.28703703703703703,1.4226443131892736,0.29479055285126754,31.837379707936897,13.0,11.615866900604885,35,1.3026473184141636,0.21902166846402527,30,1.3450084991130697,0.23000566607537987,43,1.5757150443144874,0.4016616588240609,1.3026473184141636,0.21902166846402527,True,2012-11-16,2022-03-04
EURUSD,2,1,next_open,adx_di,TueFri,28,1.0,5.0,5.0,0,24,511,0.26614481409001955,1.319439171830779,0.2326269399931533,118.87236633650133,19.819002844225395,54.96025913156571,186,1.3276733224734278,0.2395890960020762,165,1.271002285970522,0.19911902104811155,160,1.360801834202488,0.25908847504485477,1.271002285970522,0.19911902104811155,True,2012-11-16,2022-03-04
EURUSD,2,2,next_open,adx_di,TueFri,7,1.25,5.0,4.0,0,24,511,0.26418786692759294,1.3099565043721737,0.22701159481122013,116.00292494853349,19.431094049904033,54.96025913156571,186,1.310140308042083,0.22343441547117798,165,1.2699603627826768,0.20287930293970852,160,1.352405180613942,0.25605649178651546,1.2699603627826768,0.20287930293970852,True,2012-11-16,2022-03-04
EURUSD,2,3,next_open,adx_di,TueFri,7,1.25,4.5,3.6,0,24,511,0.2720156555772994,1.2697474164338467,0.19545100425835843,99.87546317602116,20.231094049904044,54.96025913156571,186,1.2705720594091265,0.19492825785388693,165,1.2714856903252536,0.19908950623851948,160,1.2669637461215457,0.19230649178651552,1.2669637461215457,0.19230649178651552,True,2012-11-16,2022-03-04
EURUSD,2,4,breakout,adx_di,MonFri,20,1.25,5.0,4.0,1,10,423,0.3380614657210402,1.274527067515786,0.1759483067859681,74.4261337704645,18.7042031445167,45.4954786940358,142,1.2575209459849068,0.16966773609285987,140,1.2799771305938403,0.1753557381636281,141,1.2869139671876162,0.18286178654163457,1.2575209459849068,0.16966773609285987,True,2012-11-16,2022-03-04
EURUSD,2,5,next_open,adx_di,TueFri,20,1.0,4.5,4.5,0,24,511,0.2720156555772994,1.313920405226606,0.22672741354085216,115.85770831937545,19.559307565754487,54.96025913156571,186,1.374661307645278,0.26991728615304983,165,1.2544495393313626,0.18695840573994885,160,1.3057562688216522,0.21753097592385395,1.2544495393313626,0.18695840573994885,True,2012-11-16,2022-03-04
EURUSD,2,6,next_open,adx_di,TueFri,20,1.0,5.0,5.0,0,10,511,0.2876712328767123,1.3268250552926564,0.23015172046431084,117.60752915726285,21.22871905477136,54.96025913156571,186,1.3315824662253042,0.23786703695321237,165,1.2544104356458032,0.17917844150075785,160,1.3974205766584646,0.273748858977127,1.2544104356458032,0.17917844150075785,True,2012-11-16,2022-03-04
EURUSD,2,7,breakout,adxdi_range,MonFri,28,1.75,4.5,2.5714285714285716,1,16,304,0.4375,1.3021954587925022,0.16658348555872116,50.64137960985123,16.008423365959462,32.696514238739674,117,1.3108136201899745,0.17567048784275716,97,1.3378605587118746,0.1788831004592438,90,1.2542531230368383,0.1415141309744666,1.2542531230368383,0.1415141309744666,True,2012-11-16,2022-03-04
EURUSD,2,8,breakout,adxdi_range,MonFri,28,1.5,5.0,3.3333333333333335,1,24,304,0.34210526315789475,1.2714981294941907,0.16872810819909115,51.293344892523706,15.431899045939872,32.696514238739674,117,1.2821504499890428,0.17501106267012964,97,1.2761964518880098,0.16754352401306208,90,1.2532499775103434,0.16183698589835016,1.2532499775103434,0.16183698589835016,True,2012-11-16,2022-03-04
EURUSD,2,9,next_open,adx_di,TueFri,20,1.0,5.0,5.0,0,24,511,0.2700587084148728,1.3352381591551994,0.2427800960858388,124.06062909986363,19.559307565754487,54.96025913156571,186,1.42268495235866,0.30451496567774433,165,1.2526636505290378,0.18564621266548373,160,1.3203732988111037,0.22993262746248985,1.2526636505290378,0.18564621266548373,True,2012-11-16,2022-03-04
EURUSD,2,10,breakout,adxdi_range,MonFri,20,1.75,4.0,2.2857142857142856,1,16,304,0.4309210526315789,1.2572732204395078,0.14344956066631862,43.60866644256086,16.05749173449221,32.696514238739674,117,1.2572612003219144,0.14673259283858947,97,1.268027275082034,0.14833119425004118,90,1.2455294313576646,0.13392030264657664,1.2455294313576646,0.13392030264657664,True,2012-11-16,2022-03-04
EURUSD,2,11,breakout,adxdi_range,MonFri,28,1.75,4.0,2.2857142857142856,1,16,304,0.4407894736842105,1.2805110905573045,0.1540797955736554,46.84025785439124,15.761924766519689,32.696514238739674,117,1.2651438575418068,0.1498581393389725,97,1.3372173001507501,0.17646919496955624,90,1.243334842394895,0.13543715155205005,1.243334842394895,0.13543715155205005,True,2012-11-16,2022-03-04
EURUSD,2,12,breakout,adxdi_range,MonFri,28,1.75,4.5,2.5714285714285716,1,24,304,0.3980263157894737,1.2918725620633327,0.16340454755972242,49.67498245815561,15.798770610805606,32.696514238739674,117,1.240503562868774,0.13873253579066025,97,1.3539085983531973,0.1861553968042797,90,1.297710718023604,0.17095780311814696,1.240503562868774,0.13873253579066025,True,2012-11-16,2022-03-04
EURUSD,2,13,next_open,adx_di,TueFri,20,1.0,3.0,3.0,0,24,511,0.30724070450097846,1.2610247147661753,0.18043053574928017,92.20000376788217,20.191565286857276,54.96025913156571,186,1.2878962418155409,0.19812214490531851,165,1.235529891791939,0.16415719730953326,160,1.2564190556160224,0.17664592037137467,1.235529891791939,0.16415719730953326,True,2012-11-16,2022-03-04
EURUSD,2,14,next_open,adx_di,TueFri,28,1.0,5.0,5.0,0,10,511,0.2857142857142857,1.3139468251927109,0.22153475150112104,113.20425801707285,19.88522161222458,54.96025913156571,186,1.2827701755042675,0.20388715718710393,165,1.2321482885959816,0.1635626950676816,160,1.4381582711153964,0.30183376308815035,1.2321482885959816,0.1635626950676816,True,2012-11-16,2022-03-04
EURUSD,2,15,breakout,adxdi_range,MonFri,28,1.75,4.5,2.5714285714285716,2,24,346,0.3930635838150289,1.2763133123264423,0.1567859972778601,54.247955058139596,14.05523521445122,37.21379581119713,135,1.335569528166574,0.19013246191412247,110,1.2456143584049637,0.13625312703461162,101,1.2311000906382286,0.1345765220388692,1.2311000906382286,0.1345765220388692,True,2012-11-16,2022-03-04
EURUSD,2,16,breakout,adx_di,MonFri,28,1.75,5.0,2.857142857142857,1,8,423,0.4562647754137116,1.2579153506298455,0.12485052047733856,52.81177016191421,15.677436290646973,45.4954786940358,142,1.2359314512933535,0.12330183493112332,140,1.3122580067698995,0.14271598791067533,141,1.2301876133052005,0.10867142761844084,1.2301876133052005,0.10867142761844084,True,2012-11-16,2022-03-04
EURUSD,2,17,next_open,adx_di,TueFri,7,1.75,5.0,2.857142857142857,0,16,511,0.33268101761252444,1.2635365882125147,0.17411540109988363,88.97296996204054,19.13418674669122,54.96025913156571,186,1.2249509489379817,0.15020010269987374,165,1.2725796408493932,0.17832803231087158,160,1.2997156208420118,0.1975726595535637,1.2249509489379817,0.15020010269987374,True,2012-11-16,2022-03-04
EURUSD,2,18,breakout,adxdi_range,MonFri,20,1.75,4.5,2.5714285714285716,1,24,304,0.3881578947368421,1.246118277326192,0.1396441597378865,42.4518245603175,15.299464936590127,32.696514238739674,117,1.2254437862390997,0.13073588875226863,97,1.2238449198652794,0.12458847548201321,90,1.2975566191503,0.16745159393940875,1.2238449198652794,0.12458847548201321,True,2012-11-16,2022-03-04
EURUSD,2,19,next_open,adx_di,TueFri,20,1.0,3.375,3.375,0,24,511,0.2857142857142857,1.2283487944259437,0.1625808957971728,83.0788377523553,19.116145248427543,54.96025913156571,186,1.222916888574976,0.15939756011006337,165,1.2259883293111444,0.16161589611342464,160,1.2372208056880278,0.16727667945730287,1.222916888574976,0.15939756011006337,True,2012-11-16,2022-03-04
EURUSD,2,20,breakout,adxdi_range,MonFri,20,1.75,5.0,2.857142857142857,1,24,304,0.3815789473684211,1.2435605511629952,0.1397953127825889,42.49777508590702,15.013750650875842,32.696514238739674,117,1.2782143297541935,0.1613377696977435,97,1.2204189720080898,0.12268164810855733,90,1.222632185483453,0.13023484627489984,1.2204189720080898,0.12268164810855733,True,2012-11-16,2022-03-04
EURUSD,2,21,next_open,adx_di,TueFri,28,1.75,5.0,2.857142857142857,0,8,511,0.44031311154598823,1.236167555821907,0.12139800979758232,62.03438300656457,17.118910793510334,54.96025913156571,186,1.2556157488563497,0.13799968293967246,165,1.2196535088154836,0.10844604213616522,160,1.2286466362186523,0.11545528142073888,1.2196535088154836,0.10844604213616522,True,2012-11-16,2022-03-04
EURUSD,2,22,breakout,adxdi_range,MonFri,28,1.5,3.75,2.5,1,16,304,0.39144736842105265,1.2445504196996537,0.14652550457209798,44.54375338991779,16.05557889427297,32.696514238739674,117,1.2782651544434132,0.16683826900945065,97,1.218770931215958,0.13281406916240548,90,1.228602626245711,0.13489679118954148,1.218770931215958,0.13281406916240548,True,2012-11-16,2022-03-04
EURUSD,2,23,breakout,adx_di,MonFri,7,2.0,4.5,2.25,1,24,423,0.36879432624113473,1.250199398271621,0.15341443842345007,64.89430745311938,15.229066410009624,45.4954786940358,142,1.248653491493175,0.15027439575945123,140,1.2845651569944099,0.17375235568864314,141,1.2183496360894117,0.1363830741763636,1.2183496360894117,0.1363830741763636,True,2012-11-16,2022-03-04
EURUSD,2,24,next_open,adx_di,TueFri,10,1.5,5.0,3.3333333333333335,0,24,511,0.29158512720156554,1.263933263920672,0.18605834755314182,95.07581559965547,18.47754690377641,54.96025913156571,186,1.2181850861723136,0.15366799079877988,165,1.2336998391072855,0.16854715668949638,160,1.3509429136465518,0.2417705528582219,1.2181850861723136,0.15366799079877988,True,2012-11-16,2022-03-04
EURUSD,2,25,breakout,adxdi_range,MonFri,20,1.75,4.0,2.2857142857142856,1,24,304,0.3980263157894737,1.2612830735128007,0.1471331072915186,44.72846461662165,15.585179222304411,32.696514238739674,117,1.2163830478016995,0.1236320970911888,97,1.3068205719310158,0.16982973479459249,90,1.2722719321163136,0.1532224997986344,1.2163830478016995,0.1236320970911888,True,2012-11-16,2022-03-04
EURUSD,2,26,breakout,adxdi_range,MonFri,28,1.5,3.75,2.5,1,24,304,0.3618421052631579,1.2383559386738077,0.1447235637791034,43.99596338884743,15.961310810645756,32.696514238739674,117,1.2362006715362142,0.14247191420579552,97,1.262058441037749,0.15803216331143402,90,1.21612038037934,0.1333069953951139,1.21612038037934,0.1333069953951139,True,2012-11-16,2022-03-04
EURUSD,2,27,next_open,adx_di,TueFri,20,1.0,5.0,5.0,0,16,511,0.2759295499021526,1.3230352833254186,0.23264961157540845,118.88395151503371,19.285027691696747,54.96025913156571,186,1.4288372672338263,0.30983165779510957,165,1.2155211694603987,0.15789181194781,160,1.312199988709707,0.22001946371096678,1.2155211694603987,0.15789181194781,True,2012-11-16,2022-03-04
EURUSD,2,28,breakout,adx_di,MonFri,20,1.25,4.5,3.6,1,24,423,0.3073286052009456,1.2278631612091286,0.15343332640146343,64.90229706781903,18.563347952479376,45.4954786940358,142,1.2430622376080207,0.1647490586819165,140,1.2265894618698652,0.14848459885086326,141,1.2139634866291247,0.146950970892667,1.2139634866291247,0.146950970892667,True,2012-11-16,2022-03-04
EURUSD,2,29,next_open,adx_di,TueFri,28,1.0,5.0,5.0,0,16,511,0.273972602739726,1.3113975032540062,0.22536201938445888,115.15999190545848,19.513988226154396,54.96025913156571,186,1.3583422242325058,0.26201366933129455,165,1.2126700156184091,0.15603384734300824,160,1.3607719192398833,0.2542491537390083,1.2126700156184091,0.15603384734300824,True,2012-11-16,2022-03-04
EURUSD,2,30,breakout,adx_di,MonFri,28,1.75,4.5,2.5714285714285716,1,10,423,0.42789598108747046,1.243160593126294,0.1286687254897679,54.42687088217182,18.69928747447351,45.4954786940358,142,1.2124467977392066,0.11499253345270102,140,1.3023533589179443,0.15173727321052502,141,1.2197196598496924,0.11953697079726787,1.2124467977392066,0.11499253345270102,True,2012-11-16,2022-03-04
GBPUSD,1,1,next_open,adxrise_atr,MonThu,14,1.0,2.5,2.5,0,10,123,0.37398373983739835,1.5002592139620001,0.3104117916207045,38.18065036934665,7.0,13.22999337407053,49,1.312574493444578,0.20413028143319378,36,2.070207632446393,0.5743962938644489,38,1.3,0.19736842105263158,1.3,0.19736842105263158,True,2012-11-16,2022-03-04
GBPUSD,1,2,next_open,adxrise_atr,MonThu,14,1.0,2.5,2.5,0,24,123,0.37398373983739835,1.4770753680169686,0.2986569377016795,36.73480333730658,7.0,13.22999337407053,49,1.2885876042908306,0.18846537423074652,36,2.0,0.5555555555555556,38,1.3,0.19736842105263158,1.2885876042908306,0.18846537423074652,True,2012-11-16,2022-03-04
GBPUSD,1,3,next_open,adxrise_atr,MonThu,14,1.0,2.5,2.5,0,8,123,0.37398373983739835,1.4608736365842248,0.2851463266626353,35.07299817950414,7.0,13.22999337407053,49,1.270597437425507,0.17671669382890245,36,2.044419498775872,0.5541549507348232,38,1.2585720782173715,0.17011320935353388,1.2585720782173715,0.17011320935353388,True,2012-11-16,2022-03-04
GBPUSD,1,4,breakout,body70,MonThu,20,2.75,5.0,1.8181818181818181,1,8,314,0.4872611464968153,1.2838086365703778,0.09329022666818533,29.293131173810195,9.786103395896347,33.774129426489,98,1.263826744461273,0.0946848155568062,94,1.3466434168744685,0.1060496414784919,122,1.2557016426334024,0.08233895860872908,1.2557016426334024,0.08233895860872908,True,2012-11-16,2022-03-04
GBPUSD,1,5,next_open,adxrise_atr,MonThu,14,1.25,2.75,2.2,0,10,123,0.3983739837398374,1.4306636287540984,0.25649830898431913,31.549292005071255,7.3999999999999995,13.22999337407053,49,1.373396901072707,0.2286103475955347,36,1.740503563830328,0.3961156530163362,38,1.253634227679248,0.16019003853426203,1.253634227679248,0.16019003853426203,True,2012-11-16,2022-03-04
GBPUSD,1,6,next_open,adxrise_atr,MonThu,14,1.25,2.5,2.0,0,10,123,0.4146341463414634,1.4258438554251276,0.24670341703640097,30.34452029547732,8.0,13.22999337407053,49,1.2533969010727064,0.15514095984043255,36,1.862259943897001,0.4372948128693369,38,1.3043478260869565,0.18421052631578946,1.2533969010727064,0.15514095984043255,True,2012-11-16,2022-03-04
GBPUSD,1,7,next_open,adxrise_atr,MonThu,14,1.0,2.5,2.5,0,16,123,0.37398373983739835,1.4620141479497857,0.2892283690417357,35.57508939213349,7.0,13.22999337407053,49,1.2523465435041716,0.1647977426966019,36,2.0,0.5555555555555556,38,1.3,0.19736842105263158,1.2523465435041716,0.1647977426966019,True,2012-11-16,2022-03-04
GBPUSD,1,8,breakout,body70,MonThu,20,1.0,5.0,5.0,1,8,314,0.321656050955414,1.2709271199290524,0.17844454764606335,56.031587960863895,16.849222577209797,33.774129426489,98,1.2457429669894469,0.1644601423648235,94,1.2630802869427646,0.17273500744184023,122,1.2977917735719928,0.19407707630801815,1.2457429669894469,0.1644601423648235,True,2012-11-16,2022-03-04
GBPUSD,1,9,breakout,body70,MonThu,28,1.0,5.0,5.0,1,8,314,0.321656050955414,1.2803688734594179,0.184784798522582,58.02242673609075,16.848268143587095,33.774129426489,98,1.2448448098627365,0.1639634543410384,94,1.2878174441987147,0.18614342714695176,122,1.3036958000284886,0.20046332835127476,1.2448448098627365,0.1639634543410384,True,2012-11-16,2022-03-04
GBPUSD,1,10,breakout,body70,MonThu,28,1.0,4.5,4.5,1,8,314,0.321656050955414,1.283944320011357,0.18714129467201623,58.7623665270131,16.848268143587095,33.774129426489,98,1.244114102333242,0.16347412671054423,94,1.3313401563691722,0.21429136246301245,122,1.2806234124857168,0.1852337216217754,1.244114102333242,0.16347412671054423,True,2012-11-16,2022-03-04
GBPUSD,1,11,next_open,adxrise_atr,MonThu,14,2.25,2.75,1.2222222222222223,0,10,123,0.5040650406504065,1.2665813457302164,0.12509617334837894,15.386829321850609,7.111111111111111,13.22999337407053,49,1.2593034035227129,0.12700574866418596,36,1.3032369708238933,0.13615199926702548,38,1.2427807751452495,0.1121598858866469,1.2427807751452495,0.1121598858866469,True,2012-11-16,2022-03-04
GBPUSD,1,12,breakout,body70,MonThu,28,2.75,5.0,1.8181818181818181,1,8,314,0.49044585987261147,1.2679787998300542,0.08975048937710646,28.181653664411428,9.770322888795022,33.774129426489,98,1.237289690157398,0.08632556243605527,94,1.2372408893038729,0.07698972521201268,122,1.320067406801486,0.10233372439138376,1.2372408893038729,0.07698972521201268,True,2012-11-16,2022-03-04
GBPUSD,1,13,next_open,adxrise_atr,MonThu,14,1.0,2.75,2.75,0,10,123,0.35772357723577236,1.4971367882922642,0.31655784557999245,38.93661500633907,7.0,13.22999337407053,49,1.437574493444578,0.2857629344944183,36,1.9263581996599226,0.5229223440481979,38,1.2349625703991325,0.1607638639573012,1.2349625703991325,0.1607638639573012,True,2012-11-16,2022-03-04
GBPUSD,1,14,next_open,adxrise_atr,MonThu,14,1.0,2.5,2.5,0,12,123,0.37398373983739835,1.4826106461198696,0.2997697841631408,36.87168345206632,7.400476758045299,13.22999337407053,49,1.2345497351383163,0.15509231106030003,36,2.145903168953243,0.6047822280586561,38,1.3,0.19736842105263158,1.2345497351383163,0.15509231106030003,True,2012-11-16,2022-03-04
GBPUSD,1,15,next_open,adxrise_atr,MonThu,14,1.25,2.5,2.0,0,24,123,0.42276422764227645,1.4453578869186496,0.25707650383109043,31.620409971224124,8.0,13.22999337407053,49,1.2329280889948422,0.1426090340784748,36,1.9795870722988254,0.4897935361494127,38,1.3043478260869565,0.18421052631578946,1.2329280889948422,0.1426090340784748,True,2012-11-16,2022-03-04
GBPUSD,1,16,next_open,adxrise_atr,MonThu,14,2.25,1.0,0.4444444444444444,0,24,123,0.7560975609756098,1.3777777777777778,0.0921409214092141,11.333333333333334,7.777777777777779,13.22999337407053,49,1.2307692307692308,0.06122448979591835,36,1.8412698412698414,0.16358024691358022,38,1.2444444444444445,0.06432748538011697,1.2307692307692308,0.06122448979591835,True,2012-11-16,2022-03-04
GBPUSD,1,17,next_open,adxrise_atr,MonThu,14,2.25,1.0,0.4444444444444444,0,16,123,0.7560975609756098,1.3777777777777778,0.0921409214092141,11.333333333333334,7.777777777777779,13.22999337407053,49,1.2307692307692308,0.06122448979591835,36,1.8412698412698414,0.16358024691358022,38,1.2444444444444445,0.06432748538011697,1.2307692307692308,0.06122448979591835,True,2012-11-16,2022-03-04
GBPUSD,1,18,next_open,adxrise_atr,MonThu,14,2.25,1.0,0.4444444444444444,0,12,123,0.7560975609756098,1.3777777777777778,0.0921409214092141,11.333333333333334,7.777777777777779,13.22999337407053,49,1.2307692307692308,0.06122448979591835,36,1.8412698412698414,0.16358024691358022,38,1.2444444444444445,0.06432748538011697,1.2307692307692308,0.06122448979591835,True,2012-11-16,2022-03-04
GBPUSD,1,19,next_open,adxrise_atr,MonThu,14,2.25,1.0,0.4444444444444444,0,10,123,0.7560975609756098,1.3777777777777778,0.0921409214092141,11.333333333333334,7.777777777777779,13.22999337407053,49,1.2307692307692308,0.06122448979591835,36,1.8412698412698414,0.16358024691358022,38,1.2444444444444445,0.06432748538011697,1.2307692307692308,0.06122448979591835,True,2012-11-16,2022-03-04
GBPUSD,1,20,breakout,body70,MonThu,28,2.75,4.5,1.6363636363636365,1,8,314,0.49044585987261147,1.2696353844634565,0.09030530670458446,28.355866305239523,9.770322888795022,33.774129426489,98,1.2282466627952295,0.08303572534854413,94,1.2568609900716161,0.08335686610063825,122,1.3174551620030948,0.10149852301329672,1.2282466627952295,0.08303572534854413,True,2012-11-16,2022-03-04
GBPUSD,1,21,next_open,adxrise_atr,MonThu,14,2.25,2.75,1.2222222222222223,0,24,123,0.5121951219512195,1.2716208740157324,0.129051815482297,15.87337330432253,7.111111111111111,13.22999337407053,49,1.2450889506908627,0.12004356768532051,36,1.3621213351192996,0.16462314381564638,38,1.2249033025370903,0.10696856079943574,1.2249033025370903,0.10696856079943574,True,2012-11-16,2022-03-04
GBPUSD,1,22,breakout,body70,MonThu,28,1.0,4.0,4.0,1,8,314,0.3248407643312102,1.2401093465374495,0.15748597325811708,49.45059560304877,16.848268143587095,33.774129426489,98,1.2246812517426606,0.14816800426156457,94,1.2740653936274509,0.17724940812472081,122,1.2268565636195343,0.1497433346040301,1.2246812517426606,0.14816800426156457,True,2012-11-16,2022-03-04
GBPUSD,1,23,breakout,body70,MonThu,28,3.0,5.0,1.6666666666666667,1,8,314,0.49044585987261147,1.2404739153169533,0.07546405833252331,23.69571431641232,9.351234253430896,33.774129426489,98,1.229468797189958,0.07701042294563669,94,1.2237638913820352,0.06729786726235658,122,1.2627962489654014,0.08051387987769185,1.2237638913820352,0.06729786726235658,True,2012-11-16,2022-03-04
GBPUSD,1,24,next_open,adxrise_atr,MonThu,14,2.25,2.75,1.2222222222222223,0,16,123,0.5040650406504065,1.2381783958779398,0.11346014658772725,13.955598030290453,7.111111111111111,13.22999337407053,49,1.2236127665209906,0.10952462033681178,36,1.257505044092878,0.12031619204918721,38,1.2395563565691086,0.1120397031583142,1.2236127665209906,0.10952462033681178,True,2012-11-16,2022-03-04
GBPUSD,1,25,next_open,adxrise_atr,MonThu,14,1.75,2.5,1.4285714285714286,0,24,123,0.4959349593495935,1.3694640939967595,0.18623393355934215,22.906773827799086,7.285714285714286,13.22999337407053,49,1.2359297436770675,0.12518721093068902,36,1.7693110402401273,0.3419160178845011,38,1.2231811924176637,0.11746378548298102,1.2231811924176637,0.11746378548298102,True,2012-11-16,2022-03-04
GBPUSD,1,26,breakout,body70,MonThu,20,1.0,4.0,4.0,1,8,314,0.32802547770700635,1.2364559315635815,0.15423421425441777,48.42954327588718,16.849222577209797,33.774129426489,98,1.2228849346687665,0.14688837868086985,94,1.2689361186223216,0.17371884587902106,122,1.2226754629811507,0.1451222184633931,1.2226754629811507,0.1451222184633931,True,2012-11-16,2022-03-04
GBPUSD,1,27,breakout,body70,MonThu,20,2.75,4.5,1.6363636363636365,1,8,314,0.4872611464968153,1.2530486441387272,0.08317916485929361,26.118257765818193,9.786103395896351,33.774129426489,98,1.242371890704843,0.08698488022661835,94,1.3098107965931645,0.09478132947428551,122,1.221056282263198,0.07118274207398982,1.221056282263198,0.07118274207398982,True,2012-11-16,2022-03-04
GBPUSD,1,28,breakout,body70,MonThu,28,3.0,4.5,1.5,1,8,314,0.49044585987261147,1.2420945654623075,0.07597264088271144,23.855409237171393,8.8947834611449,33.774129426489,98,1.2204829306929157,0.07399473894875146,94,1.2431702746275408,0.07313441307693,122,1.2602973364736676,0.07974827861444533,1.2204829306929157,0.07313441307693,True,2012-11-16,2022-03-04
GBPUSD,1,29,next_open,adxrise_atr,MonThu,14,1.25,2.5,2.0,0,8,123,0.4146341463414634,1.380641634191333,0.21997030293944744,27.056347261552034,8.0,13.22999337407053,49,1.2175764799364326,0.13321008975699952,36,1.8384355021974317,0.42110173836563636,38,1.2334517514041805,0.14129974427095127,1.2175764799364326,0.13321008975699952,True,2012-11-16,2022-03-04
GBPUSD,1,30,breakout,body70,MonThu,20,1.0,4.5,4.5,1,8,314,0.321656050955414,1.2403808561454783,0.15832543138865596,49.71418545603797,16.849222577209797,33.774129426489,98,1.2423575546262426,0.1621945011298494,94,1.2168635261688137,0.1423896987568036,122,1.2570055395158461,0.16749584149322283,1.2168635261688137,0.1423896987568036,True,2012-11-16,2022-03-04
GBPUSD,2,1,breakout,body60,MonThu,20,1.75,0.75,0.42857142857142855,1,16,517,0.7678916827852998,1.4350884823600834,0.09966671714492173,51.527692763924534,7.999999999999998,55.60899653979239,177,1.2912548202650567,0.0724023282014831,172,1.8051948051948048,0.15448504983388703,168,1.2930471102392829,0.07226816726686583,1.2912548202650567,0.07226816726686583,True,2012-11-16,2022-03-04
GBPUSD,2,2,breakout,body60,MonFri,20,2.75,0.5,0.18181818181818182,1,4,644,0.8385093167701864,1.4107092522349571,0.04396461823855781,28.31321414563123,5.005315949943704,69.26923360082456,219,1.3806034088291146,0.04121264816865754,212,1.5924480830231311,0.057626677485149415,213,1.2874006436268854,0.03319619046874904,1.2874006436268854,0.03319619046874904,True,2012-11-16,2022-03-04
GBPUSD,2,3,breakout,body60,MonThu,20,1.75,0.75,0.42857142857142855,1,12,517,0.7659574468085106,1.4291428552962453,0.09857212100666225,50.96178656044439,7.999999999999998,55.60899653979239,177,1.2828711689000896,0.07047409696799355,172,1.8051948051948048,0.15448504983388703,168,1.2860748266345878,0.07093120729572003,1.2828711689000896,0.07047409696799355,True,2012-11-16,2022-03-04
