scope,entry_mode,filter,day_policy,atr_period,sl_atr,tp_atr,rr,expiry_h,hold_h,positive_units,min_pf,min_ev,min_subperiod_pf,median_pf,median_ev,avg_pf,avg_ev,EURUSD_H1_pf,EURUSD_H1_ev,EURUSD_H1_n,GBPUSD_H1_pf,GBPUSD_H1_ev,GBPUSD_H1_n,AUDUSD_H1_pf,AUDUSD_H1_ev,AUDUSD_H1_n,USDCHF_H1_pf,USDCHF_H1_ev,USDCHF_H1_n,USDJPY_H1_pf,USDJPY_H1_ev,USDJPY_H1_n,EURGBP_H1_pf,EURGBP_H1_ev,EURGBP_H1_n,XAUUSD_H1_pf,XAUUSD_H1_ev,XAUUSD_H1_n,rank,EURUSD_H2_pf,EURUSD_H2_ev,EURUSD_H2_n,GBPUSD_H2_pf,GBPUSD_H2_ev,GBPUSD_H2_n,AUDUSD_H2_pf,AUDUSD_H2_ev,AUDUSD_H2_n,USDCHF_H2_pf,USDCHF_H2_ev,USDCHF_H2_n,USDJPY_H2_pf,USDJPY_H2_ev,USDJPY_H2_n,EURGBP_H2_pf,EURGBP_H2_ev,EURGBP_H2_n,XAUUSD_H2_pf,XAUUSD_H2_ev,XAUUSD_H2_n
BOTH,breakout,di,TueFri,7,2.5,4.5,1.8,1,12,14,1.0105345684313738,0.0057563318406260704,0.7843451836005358,1.066868025038069,0.038483821854562325,1.0836857759474434,0.04300456659948124,1.041277910394899,0.024465162988317777,651.0,1.043682927393626,0.02547747188659679,669.0,1.014090232182407,0.0057563318406260704,649.0,1.0466856565151534,0.026758842066557955,676.0,1.1704212604930706,0.07355747536563953,636.0,1.0105345684313738,0.006232047208539277,685.0,1.1665830349818345,0.08539829039597896,664.0,17,1.1321417935055047,0.07435753729437221,752.0,1.0871149202445678,0.05020880164256669,745.0,1.0368536606706693,0.014963803266006397,717.0,1.0457166273810388,0.026488825132040664,744.0,1.1440929311737633,0.0614360390466942,713.0,1.0870503935609848,0.05134695772303394,788.0,1.145354946335315,0.07561634653576683,733.0
BOTH,breakout,di,TueFri,7,3.0,5.0,1.6666666666666667,1,10,14,1.010156334739206,0.00534349226676363,0.8221319199377563,1.0829945408117925,0.04298172106583986,1.0969753919771137,0.04228112874172192,1.010156334739206,0.00534349226676363,651.0,1.0403953741915168,0.021431539580213446,669.0,1.0310113453950704,0.010034517307351581,649.0,1.095023830880408,0.047640736286686136,676.0,1.2202876038578443,0.07494730750679159,636.0,1.0384972698805683,0.02053888492467315,685.0,1.1851119083225503,0.07744134532942029,664.0,18,1.126370190413287,0.06332684893781751,752.0,1.1270131227366649,0.0650396316026296,745.0,1.0269634251302289,0.008917407020678544,717.0,1.0391913194815352,0.020217901387764692,744.0,1.1553505614903552,0.05414010180397739,713.0,1.0709652507431773,0.038322705844993595,788.0,1.19131795041718,0.0845933825843458,733.0
BOTH,next_open,di,TueFri,7,2.5,5.0,2.0,0,24,14,1.0100256938665149,0.0062193153739121395,0.9305337128252287,1.074343088960907,0.04428827737114854,1.071966047380529,0.04050588258207914,1.037372874226784,0.022972445015345913,1001.0,1.0259788991735634,0.01614503236532524,987.0,1.0583760632604637,0.02852439836948467,1022.0,1.052263581152421,0.03180393886917511,1027.0,1.1311377858710356,0.0653535173340887,994.0,1.0100256938665149,0.0062193153739121395,980.0,1.1295633494786816,0.07304455146017892,1069.0,19,1.1070848964762556,0.06399567402338263,1034.0,1.084822110786271,0.0518343529507432,1035.0,1.0403682609606566,0.019534691034664375,1046.0,1.0836263860964268,0.050376547549833214,1026.0,1.0982185840565202,0.04856861981705595,1080.0,1.065227487892399,0.04000793492524113,1043.0,1.0834586900294145,0.04870133706067683,1084.0
BOTH,breakout,di,TueFri,7,2.25,4.5,2.0,1,12,14,1.0097166873940633,0.004340445627086649,0.8112734587819153,1.0664564435131771,0.03803590028753277,1.0837620255130347,0.0455874922592047,1.051568800940039,0.03191095741066334,651.0,1.0500410860955118,0.030545024315807363,669.0,1.0097166873940633,0.004340445627086649,649.0,1.0375157563159025,0.02279534126285811,676.0,1.1536706827252454,0.0721403875712757,636.0,1.0106948709741956,0.006662451285471401,685.0,1.1214456041909449,0.06726078350433932,664.0,20,1.1162998151341041,0.06965441133866994,752.0,1.0722388956539841,0.04416084316440221,745.0,1.0606739913723702,0.02616213273650968,717.0,1.025571183812107,0.015663034918716387,744.0,1.1778936278999101,0.08101291268435609,713.0,1.1254020309399482,0.0769553052917064,788.0,1.1599353237341596,0.08896086051700315,733.0
BOTH,next_open,di,TueFri,20,2.5,4.0,1.6,0,24,14,1.0092559320227747,0.004598439461636462,0.9158768932111534,1.0571221148509446,0.02765758219319856,1.0638982074158094,0.030821246261854073,1.0092559320227747,0.0046920360480722035,1001.0,1.0371681603760101,0.0186840071036165,987.0,1.0449496560282454,0.021186152212536277,1022.0,1.0272738234788634,0.013252123583362727,1027.0,1.0839306732189737,0.03941591025804354,994.0,1.1177617708648366,0.05485385071650765,980.0,1.057780590454648,0.02761835127207506,1069.0,21,1.1305712416718743,0.06475905459040013,1034.0,1.0702598135895873,0.035409309290355434,1035.0,1.009579037979858,0.004598439461636462,1046.0,1.0564636392472413,0.02769681311432206,1026.0,1.0315145267399195,0.015073035055448521,1080.0,1.0656093462719827,0.03262153771724633,1043.0,1.1524566918765187,0.07163682724233413,1084.0
BOTH,next_open,di,TueFri,28,2.75,5.0,1.8181818181818181,0,24,14,1.0090857590522895,0.004501886525036182,0.885605528216229,1.0796726473781162,0.03699499666668636,1.0795392556938135,0.03673155053420958,1.019942014188063,0.009839296006293649,1001.0,1.0090857590522895,0.004501886525036182,987.0,1.037048097345864,0.016380394190614756,1022.0,1.0750985566605962,0.03516836492129598,1027.0,1.0941308071813414,0.04174565804877591,994.0,1.0842467380956362,0.038821628412076745,980.0,1.0485947731316654,0.022924253128412304,1069.0,22,1.1224089366761043,0.05798063797382368,1034.0,1.0535260543951621,0.025547702192810284,1035.0,1.060178862020297,0.026883245738029297,1046.0,1.1018117785239476,0.047497773667270995,1026.0,1.0944265640103745,0.04243803219793925,1080.0,1.104742333971462,0.04873458319155566,1043.0,1.2083083044605847,0.09577825128499955,1084.0
BOTH,next_open,di,TueFri,14,3.0,4.5,1.5,0,24,14,1.0086018682283644,0.003918197770108241,0.9215138172169867,1.0585430635830873,0.02752044205709003,1.06010782098379,0.028566209941205227,1.0104322917539323,0.0052819298289693796,1001.0,1.067445097665264,0.03389502712341954,987.0,1.0212625645161488,0.009427197027295494,1022.0,1.0515747974945409,0.024713321259217113,1027.0,1.0751628269665268,0.03285650051806169,994.0,1.051714413099488,0.025776930375375942,980.0,1.081166302380277,0.03537030540730734,1069.0,23,1.099376120190461,0.05080005263707227,1034.0,1.0388658765681766,0.020289353350893293,1035.0,1.0086018682283644,0.003918197770108241,1046.0,1.0653717140666865,0.03254804336238732,1026.0,1.065693058798698,0.029263953738804117,1080.0,1.0444136084966964,0.023045071578725332,1043.0,1.160428953547801,0.07274105519923611,1084.0
BOTH,next_open,di,TueFri,28,2.75,4.5,1.6363636363636365,0,24,14,1.007224927832293,0.003550447852357239,0.8770189726725063,1.058149665010704,0.02711083376592115,1.0644810507438751,0.02963812701162479,1.0161290440774406,0.007914607796878866,1001.0,1.007224927832293,0.003550447852357239,987.0,1.0393797208047746,0.01737276292474175,1022.0,1.0515024158648647,0.024046735602700764,1027.0,1.0630448658228409,0.027941658845492337,994.0,1.058845427324283,0.027023469808616432,980.0,1.0282113015139742,0.013217509646517215,1069.0,24,1.115721869022179,0.05450545888503837,1034.0,1.057453902697125,0.02719819772322587,1035.0,1.0535769260411498,0.023882662833137284,1046.0,1.092730961792082,0.04301138014194646,1026.0,1.0645392048362268,0.028886270483967937,1080.0,1.074527576235441,0.03452036143517645,1043.0,1.1798465665495783,0.08186225418295016,1084.0
BOTH,next_open,di,TueFri,20,2.5,4.5,1.8,0,24,14,1.0070570286421268,0.003630019644242508,0.8736939959512809,1.0579727249717288,0.028922926260475254,1.0706380569496703,0.03435974148784815,1.0070570286421268,0.003630019644242508,1001.0,1.019151235482824,0.009836258633722466,987.0,1.0370812256763269,0.017652326428644293,1022.0,1.058027176309643,0.028310874636336535,1027.0,1.0761392094235822,0.03624836238772572,994.0,1.0814027180952666,0.03866525090810615,980.0,1.0536182951711843,0.025922352567746818,1069.0,25,1.1476205627851706,0.07385198035447763,1034.0,1.0559134235407721,0.028658357777069647,1035.0,1.0432882324966262,0.02079811252807108,1046.0,1.0907234035408246,0.044779374610633006,1026.0,1.0625618947125375,0.030014811414410383,1080.0,1.0579182736338146,0.029187494743880864,1043.0,1.1984301177846841,0.09348080419480705,1084.0
BOTH,next_open,di,TueFri,28,2.5,5.0,2.0,0,24,14,1.0065939310469596,0.003497600612251742,0.8809720412605238,1.075601753721355,0.03754254540006812,1.0815224498772484,0.040179738193170646,1.0065939310469596,0.003497600612251742,1001.0,1.040307837858751,0.02094537039748932,987.0,1.0430581726535615,0.020322090906986688,1022.0,1.047967372029618,0.02435212357501518,1027.0,1.1185731161570922,0.055820656000202154,994.0,1.0708275537182417,0.03495416217864289,980.0,1.080375953724468,0.04013092862149335,1069.0,26,1.1254679588497138,0.0627962571845281,1034.0,1.0449913917005407,0.023129609782529387,1035.0,1.0480977299745622,0.0230295911637054,1046.0,1.109577545224705,0.05438941845071375,1026.0,1.0944775998241083,0.04566695318540775,1080.0,1.0927736854299175,0.04662493498741996,1043.0,1.2182244500892339,0.10685663765800336,1084.0
BOTH,next_open,di,TueFri,20,3.0,5.0,1.6666666666666667,0,24,14,1.0062896202149374,0.0028787275626681046,0.8858746612352245,1.0827850222864979,0.03462582283126282,1.080804924149741,0.03464997902080794,1.0289344185605132,0.012963486838223482,1001.0,1.0062896202149374,0.0028787275626681046,987.0,1.0450856687644285,0.01893078232819788,1022.0,1.0743445523135258,0.031792039091040405,1027.0,1.0972201440936502,0.04013432006590737,994.0,1.097713154098049,0.041385589260211963,980.0,1.0776823989232696,0.03238918347486073,1069.0,27,1.1130892111053658,0.05046265381296893,1034.0,1.0701565244118174,0.03183664057805296,1035.0,1.0461818439885395,0.019583803715844877,1046.0,1.1095750543029497,0.047351090196498476,1026.0,1.0878876456497264,0.03686246218766491,1080.0,1.107867602035354,0.04741882228250436,1043.0,1.1692410996342504,0.07111010489666668,1084.0
BOTH,breakout,di,TueFri,7,2.0,5.0,2.5,1,12,14,1.006218975628835,0.003002888601126765,0.8360153424497266,1.0825138903111724,0.04564417287180473,1.0891151156226146,0.05144108804917381,1.0566650380200946,0.03764212798837916,651.0,1.011014650694814,0.007334487055143275,669.0,1.006218975628835,0.003002888601126765,649.0,1.020310207003559,0.013295817408555559,676.0,1.1860449005377005,0.09382382502815839,636.0,1.0085198357606913,0.005701367185740314,685.0,1.1197162518435642,0.07078726657726288,664.0,28,1.0804982671741519,0.052064012055857554,752.0,1.12681291438151,0.08127536605194999,745.0,1.0845295134481931,0.039224333687751904,717.0,1.0146497686466516,0.009612117488004772,744.0,1.2066269732064083,0.10238034321065466,713.0,1.160256284599651,0.10454172687618733,788.0,1.1657480377707794,0.09948955347366087,733.0
BOTH,breakout,di,TueFri,20,2.0,4.5,2.25,1,12,14,1.005800909245563,0.0027469487375668075,0.7513437827890781,1.0888598445555715,0.04892027900982015,1.1001001430361093,0.05076109564649904,1.0089213787522453,0.004935380215071291,651.0,1.0437557541669056,0.024183592192952862,669.0,1.005800909245563,0.0027469487375668075,649.0,1.0355349605644961,0.019049664561454776,676.0,1.138623759046757,0.06594802397200758,636.0,1.0782179448392422,0.04252591308730671,685.0,1.1463283700894706,0.07282159401752789,664.0,29,1.1715248043047537,0.09072267050149825,752.0,1.087396385113437,0.047987142000942964,745.0,1.0110676371060843,0.005201325696445199,717.0,1.11473826657228,0.0607861168910193,744.0,1.1903779199927556,0.08910653566988427,713.0,1.0903233039977063,0.04985341601869733,788.0,1.2787906087138354,0.1347870154886114,733.0
BOTH,breakout,di,TueFri,20,2.0,5.0,2.5,1,12,14,1.0053867096844824,0.0025508782881865353,0.7700535444337608,1.1058135798858184,0.05699904523375854,1.1083462051837727,0.055275977948217356,1.013929977201628,0.00770617813530286,651.0,1.057626821968314,0.032022341295234624,669.0,1.0053867096844824,0.0025508782881865353,649.0,1.0555876498207928,0.029881787251531122,676.0,1.1525622708513785,0.0725790467991641,636.0,1.1238188098193966,0.06731841338679224,685.0,1.147050947876561,0.07340265344805721,664.0,30,1.171639149844209,0.09102712844770214,752.0,1.0631357323997825,0.034947357977136065,745.0,1.028437112090818,0.013364251143485183,717.0,1.0878083499522404,0.046679677080724825,744.0,1.1944291804342784,0.09127542301384071,713.0,1.1353970604592094,0.07507525796511093,788.0,1.2800371001697248,0.1360332970427745,733.0
